#file for arcs using the same infrastructure in the sense that activities (i,j) and (i_bar, j_bar) occupy the same underlying infrastructure
i,j,i_bar,j_bar
BBOS_613_B-178-1-2-arr-right,BBOS_613_B-178-1-2-dep-right,BBOS_613_B-54-1-2-arr-right,BBOS_613_B-54-1-2-dep-right
BBOS_613_B-178-1-2-arr-right,BBOS_613_B-178-1-2-dep-right,BBOS_613_B-58-1-2-arr-right,BBOS_613_B-58-1-2-dep-right
BBOS_613_B-178-1-2-arr-right,BBOS_613_B-178-1-2-dep-right,BBOS_613_B-243-1-1-arr-right,BBOS_613_B-243-1-1-dep-right
BBOS_613_B-182-1-2-arr-right,BBOS_613_B-182-1-2-dep-right,BBOS_613_B-54-1-2-arr-right,BBOS_613_B-54-1-2-dep-right
BBOS_613_B-182-1-2-arr-right,BBOS_613_B-182-1-2-dep-right,BBOS_613_B-58-1-2-arr-right,BBOS_613_B-58-1-2-dep-right
BBOS_613_B-182-1-2-arr-right,BBOS_613_B-182-1-2-dep-right,BBOS_613_B-243-1-1-arr-right,BBOS_613_B-243-1-1-dep-right
BBOS_613_B-54-1-2-arr-right,BBOS_613_B-54-1-2-dep-right,BBOS_613_B-58-1-2-arr-right,BBOS_613_B-58-1-2-dep-right
BBOS_613_B-54-1-2-arr-right,BBOS_613_B-54-1-2-dep-right,BBOS_613_B-243-1-1-arr-right,BBOS_613_B-243-1-1-dep-right
BBOS_613_B-58-1-2-arr-right,BBOS_613_B-58-1-2-dep-right,BBOS_613_B-243-1-1-arr-right,BBOS_613_B-243-1-1-dep-right
BPKW_641_B-182-1-2-arr-right,BPKW_641_B-182-1-2-dep-right,BPKW_641_B-178-1-2-arr-right,BPKW_641_B-178-1-2-dep-right
BPKW_641_B-182-1-2-arr-right,BPKW_641_B-182-1-2-dep-right,BPKW_641_B-54-1-2-arr-right,BPKW_641_B-54-1-2-dep-right
BPKW_641_B-182-1-2-arr-right,BPKW_641_B-182-1-2-dep-right,BPKW_641_B-58-1-2-arr-right,BPKW_641_B-58-1-2-dep-right
BPKW_641_B-182-1-2-arr-right,BPKW_641_B-182-1-2-dep-right,BPKW_641_B-243-1-12-arr-right,BPKW_641_B-243-1-12-dep-left
BPKW_641_B-178-1-2-arr-right,BPKW_641_B-178-1-2-dep-right,BPKW_641_B-54-1-2-arr-right,BPKW_641_B-54-1-2-dep-right
BPKW_641_B-178-1-2-arr-right,BPKW_641_B-178-1-2-dep-right,BPKW_641_B-58-1-2-arr-right,BPKW_641_B-58-1-2-dep-right
BPKW_641_B-178-1-2-arr-right,BPKW_641_B-178-1-2-dep-right,BPKW_641_B-243-1-12-arr-right,BPKW_641_B-243-1-12-dep-left
BPKW_641_B-54-1-2-arr-right,BPKW_641_B-54-1-2-dep-right,BPKW_641_B-58-1-2-arr-right,BPKW_641_B-58-1-2-dep-right
BPKW_641_B-54-1-2-arr-right,BPKW_641_B-54-1-2-dep-right,BPKW_641_B-243-1-12-arr-right,BPKW_641_B-243-1-12-dep-left
BPKW_641_B-58-1-2-arr-right,BPKW_641_B-58-1-2-dep-right,BPKW_641_B-243-1-12-arr-right,BPKW_641_B-243-1-12-dep-left
BPHD_2_B-182-1-2-arr-right,BPHD_2_B-182-1-2-dep-right,BPHD_2_B-178-1-2-arr-right,BPHD_2_B-178-1-2-dep-right
BPHD_2_B-182-1-2-arr-right,BPHD_2_B-182-1-2-dep-right,BPHD_2_B-58-1-2-arr-right,BPHD_2_B-58-1-2-dep-right
BPHD_2_B-182-1-2-arr-right,BPHD_2_B-182-1-2-dep-right,BPHD_2_B-54-1-2-arr-right,BPHD_2_B-54-1-2-dep-right
BPHD_2_B-178-1-2-arr-right,BPHD_2_B-178-1-2-dep-right,BPHD_2_B-58-1-2-arr-right,BPHD_2_B-58-1-2-dep-right
BPHD_2_B-178-1-2-arr-right,BPHD_2_B-178-1-2-dep-right,BPHD_2_B-54-1-2-arr-right,BPHD_2_B-54-1-2-dep-right
BPHD_2_B-58-1-2-arr-right,BPHD_2_B-58-1-2-dep-right,BPHD_2_B-54-1-2-arr-right,BPHD_2_B-54-1-2-dep-right
BBLB_4_B-58-1-2-arr-right,BBLB_4_B-58-1-2-dep-right,BBLB_4_B-178-1-2-arr-right,BBLB_4_B-178-1-2-dep-right
BBLB_4_B-58-1-2-arr-right,BBLB_4_B-58-1-2-dep-right,BBLB_4_B-54-1-21-arr-right,BBLB_4_B-54-1-21-dep-right
BBLB_4_B-58-1-2-arr-right,BBLB_4_B-58-1-2-dep-right,BBLB_4_B-182-1-2-arr-right,BBLB_4_B-182-1-2-dep-right
BBLB_4_B-178-1-2-arr-right,BBLB_4_B-178-1-2-dep-right,BBLB_4_B-54-1-21-arr-right,BBLB_4_B-54-1-21-dep-right
BBLB_4_B-178-1-2-arr-right,BBLB_4_B-178-1-2-dep-right,BBLB_4_B-182-1-2-arr-right,BBLB_4_B-182-1-2-dep-right
BBLB_4_B-54-1-21-arr-right,BBLB_4_B-54-1-21-dep-right,BBLB_4_B-182-1-2-arr-right,BBLB_4_B-182-1-2-dep-right
BBLB_1_B-178-1-1-arr-right,BBLB_1_B-178-1-1-dep-right,BBLB_1_B-58-1-1-arr-right,BBLB_1_B-58-1-1-dep-right
BBLB_1_B-178-1-1-arr-right,BBLB_1_B-178-1-1-dep-right,BBLB_1_B-54-1-21-arr-right,BBLB_1_B-54-1-21-dep-right
BBLB_1_B-178-1-1-arr-right,BBLB_1_B-178-1-1-dep-right,BBLB_1_B-182-1-1-arr-right,BBLB_1_B-182-1-1-dep-right
BBLB_1_B-58-1-1-arr-right,BBLB_1_B-58-1-1-dep-right,BBLB_1_B-54-1-21-arr-right,BBLB_1_B-54-1-21-dep-right
BBLB_1_B-58-1-1-arr-right,BBLB_1_B-58-1-1-dep-right,BBLB_1_B-182-1-1-arr-right,BBLB_1_B-182-1-1-dep-right
BBLB_1_B-54-1-21-arr-right,BBLB_1_B-54-1-21-dep-right,BBLB_1_B-182-1-1-arr-right,BBLB_1_B-182-1-1-dep-right
BGB_723_B-273-2-21-arr-left,BGB_723_B-273-2-21-dep-right,BGB_723_B-182-1-2-arr-right,BGB_723_B-182-1-2-dep-right
BGB_723_B-273-2-21-arr-left,BGB_723_B-273-2-21-dep-right,BGB_723_B-103-1-2-arr-right,BGB_723_B-103-1-2-dep-right
BGB_723_B-273-2-21-arr-left,BGB_723_B-273-2-21-dep-right,BGB_723_B-99-1-2-arr-right,BGB_723_B-99-1-2-dep-right
BGB_723_B-273-2-21-arr-left,BGB_723_B-273-2-21-dep-right,BGB_723_B-273-1-21-arr-left,BGB_723_B-273-1-21-dep-right
BGB_723_B-273-2-21-arr-left,BGB_723_B-273-2-21-dep-right,BGB_723_B-113-1-1-arr-right,BGB_723_B-113-1-1-dep-right
BGB_723_B-273-2-21-arr-left,BGB_723_B-273-2-21-dep-right,BGB_723_B-178-1-2-arr-right,BGB_723_B-178-1-2-dep-right
BGB_723_B-273-2-21-arr-left,BGB_723_B-273-2-21-dep-right,BGB_723_B-109-1-2-arr-right,BGB_723_B-109-1-2-dep-right
BGB_723_B-182-1-2-arr-right,BGB_723_B-182-1-2-dep-right,BGB_723_B-103-1-2-arr-right,BGB_723_B-103-1-2-dep-right
BGB_723_B-182-1-2-arr-right,BGB_723_B-182-1-2-dep-right,BGB_723_B-99-1-2-arr-right,BGB_723_B-99-1-2-dep-right
BGB_723_B-182-1-2-arr-right,BGB_723_B-182-1-2-dep-right,BGB_723_B-273-1-21-arr-left,BGB_723_B-273-1-21-dep-right
BGB_723_B-182-1-2-arr-right,BGB_723_B-182-1-2-dep-right,BGB_723_B-113-1-1-arr-right,BGB_723_B-113-1-1-dep-right
BGB_723_B-182-1-2-arr-right,BGB_723_B-182-1-2-dep-right,BGB_723_B-178-1-2-arr-right,BGB_723_B-178-1-2-dep-right
BGB_723_B-182-1-2-arr-right,BGB_723_B-182-1-2-dep-right,BGB_723_B-109-1-2-arr-right,BGB_723_B-109-1-2-dep-right
BGB_723_B-103-1-2-arr-right,BGB_723_B-103-1-2-dep-right,BGB_723_B-99-1-2-arr-right,BGB_723_B-99-1-2-dep-right
BGB_723_B-103-1-2-arr-right,BGB_723_B-103-1-2-dep-right,BGB_723_B-273-1-21-arr-left,BGB_723_B-273-1-21-dep-right
BGB_723_B-103-1-2-arr-right,BGB_723_B-103-1-2-dep-right,BGB_723_B-113-1-1-arr-right,BGB_723_B-113-1-1-dep-right
BGB_723_B-103-1-2-arr-right,BGB_723_B-103-1-2-dep-right,BGB_723_B-178-1-2-arr-right,BGB_723_B-178-1-2-dep-right
BGB_723_B-103-1-2-arr-right,BGB_723_B-103-1-2-dep-right,BGB_723_B-109-1-2-arr-right,BGB_723_B-109-1-2-dep-right
BGB_723_B-99-1-2-arr-right,BGB_723_B-99-1-2-dep-right,BGB_723_B-273-1-21-arr-left,BGB_723_B-273-1-21-dep-right
BGB_723_B-99-1-2-arr-right,BGB_723_B-99-1-2-dep-right,BGB_723_B-113-1-1-arr-right,BGB_723_B-113-1-1-dep-right
BGB_723_B-99-1-2-arr-right,BGB_723_B-99-1-2-dep-right,BGB_723_B-178-1-2-arr-right,BGB_723_B-178-1-2-dep-right
BGB_723_B-99-1-2-arr-right,BGB_723_B-99-1-2-dep-right,BGB_723_B-109-1-2-arr-right,BGB_723_B-109-1-2-dep-right
BGB_723_B-273-1-21-arr-left,BGB_723_B-273-1-21-dep-right,BGB_723_B-113-1-1-arr-right,BGB_723_B-113-1-1-dep-right
BGB_723_B-273-1-21-arr-left,BGB_723_B-273-1-21-dep-right,BGB_723_B-178-1-2-arr-right,BGB_723_B-178-1-2-dep-right
BGB_723_B-273-1-21-arr-left,BGB_723_B-273-1-21-dep-right,BGB_723_B-109-1-2-arr-right,BGB_723_B-109-1-2-dep-right
BGB_723_B-113-1-1-arr-right,BGB_723_B-113-1-1-dep-right,BGB_723_B-178-1-2-arr-right,BGB_723_B-178-1-2-dep-right
BGB_723_B-113-1-1-arr-right,BGB_723_B-113-1-1-dep-right,BGB_723_B-109-1-2-arr-right,BGB_723_B-109-1-2-dep-right
BGB_723_B-178-1-2-arr-right,BGB_723_B-178-1-2-dep-right,BGB_723_B-109-1-2-arr-right,BGB_723_B-109-1-2-dep-right
BGB_722_B-178-1-1-arr-right,BGB_722_B-178-1-1-dep-right,BGB_722_B-103-1-1-arr-right,BGB_722_B-103-1-1-dep-right
BGB_722_B-178-1-1-arr-right,BGB_722_B-178-1-1-dep-right,BGB_722_B-113-1-2-arr-right,BGB_722_B-113-1-2-dep-right
BGB_722_B-178-1-1-arr-right,BGB_722_B-178-1-1-dep-right,BGB_722_B-99-1-1-arr-right,BGB_722_B-99-1-1-dep-right
BGB_722_B-178-1-1-arr-right,BGB_722_B-178-1-1-dep-right,BGB_722_B-182-1-1-arr-right,BGB_722_B-182-1-1-dep-right
BGB_722_B-178-1-1-arr-right,BGB_722_B-178-1-1-dep-right,BGB_722_B-273-2-21-arr-right,BGB_722_B-273-2-21-dep-left
BGB_722_B-178-1-1-arr-right,BGB_722_B-178-1-1-dep-right,BGB_722_B-109-1-1-arr-right,BGB_722_B-109-1-1-dep-right
BGB_722_B-178-1-1-arr-right,BGB_722_B-178-1-1-dep-right,BGB_722_B-273-1-21-arr-right,BGB_722_B-273-1-21-dep-left
BGB_722_B-103-1-1-arr-right,BGB_722_B-103-1-1-dep-right,BGB_722_B-113-1-2-arr-right,BGB_722_B-113-1-2-dep-right
BGB_722_B-103-1-1-arr-right,BGB_722_B-103-1-1-dep-right,BGB_722_B-99-1-1-arr-right,BGB_722_B-99-1-1-dep-right
BGB_722_B-103-1-1-arr-right,BGB_722_B-103-1-1-dep-right,BGB_722_B-182-1-1-arr-right,BGB_722_B-182-1-1-dep-right
BGB_722_B-103-1-1-arr-right,BGB_722_B-103-1-1-dep-right,BGB_722_B-273-2-21-arr-right,BGB_722_B-273-2-21-dep-left
BGB_722_B-103-1-1-arr-right,BGB_722_B-103-1-1-dep-right,BGB_722_B-109-1-1-arr-right,BGB_722_B-109-1-1-dep-right
BGB_722_B-103-1-1-arr-right,BGB_722_B-103-1-1-dep-right,BGB_722_B-273-1-21-arr-right,BGB_722_B-273-1-21-dep-left
BGB_722_B-113-1-2-arr-right,BGB_722_B-113-1-2-dep-right,BGB_722_B-99-1-1-arr-right,BGB_722_B-99-1-1-dep-right
BGB_722_B-113-1-2-arr-right,BGB_722_B-113-1-2-dep-right,BGB_722_B-182-1-1-arr-right,BGB_722_B-182-1-1-dep-right
BGB_722_B-113-1-2-arr-right,BGB_722_B-113-1-2-dep-right,BGB_722_B-273-2-21-arr-right,BGB_722_B-273-2-21-dep-left
BGB_722_B-113-1-2-arr-right,BGB_722_B-113-1-2-dep-right,BGB_722_B-109-1-1-arr-right,BGB_722_B-109-1-1-dep-right
BGB_722_B-113-1-2-arr-right,BGB_722_B-113-1-2-dep-right,BGB_722_B-273-1-21-arr-right,BGB_722_B-273-1-21-dep-left
BGB_722_B-99-1-1-arr-right,BGB_722_B-99-1-1-dep-right,BGB_722_B-182-1-1-arr-right,BGB_722_B-182-1-1-dep-right
BGB_722_B-99-1-1-arr-right,BGB_722_B-99-1-1-dep-right,BGB_722_B-273-2-21-arr-right,BGB_722_B-273-2-21-dep-left
BGB_722_B-99-1-1-arr-right,BGB_722_B-99-1-1-dep-right,BGB_722_B-109-1-1-arr-right,BGB_722_B-109-1-1-dep-right
BGB_722_B-99-1-1-arr-right,BGB_722_B-99-1-1-dep-right,BGB_722_B-273-1-21-arr-right,BGB_722_B-273-1-21-dep-left
BGB_722_B-182-1-1-arr-right,BGB_722_B-182-1-1-dep-right,BGB_722_B-273-2-21-arr-right,BGB_722_B-273-2-21-dep-left
BGB_722_B-182-1-1-arr-right,BGB_722_B-182-1-1-dep-right,BGB_722_B-109-1-1-arr-right,BGB_722_B-109-1-1-dep-right
BGB_722_B-182-1-1-arr-right,BGB_722_B-182-1-1-dep-right,BGB_722_B-273-1-21-arr-right,BGB_722_B-273-1-21-dep-left
BGB_722_B-273-2-21-arr-right,BGB_722_B-273-2-21-dep-left,BGB_722_B-109-1-1-arr-right,BGB_722_B-109-1-1-dep-right
BGB_722_B-273-2-21-arr-right,BGB_722_B-273-2-21-dep-left,BGB_722_B-273-1-21-arr-right,BGB_722_B-273-1-21-dep-left
BGB_722_B-109-1-1-arr-right,BGB_722_B-109-1-1-dep-right,BGB_722_B-273-1-21-arr-right,BGB_722_B-273-1-21-dep-left
BEIW_874_B-493-1-1-arr-right,BEIW_874_B-493-1-1-dep-right,BEIW_874_B-58-1-2-arr-right,BEIW_874_B-58-1-2-dep-right
BGAS_813_B-493-1-1-arr-left,BGAS_813_B-493-1-1-dep-left,BGAS_813_B-243-1-21-arr-left,BGAS_813_B-243-1-21-dep-left
BGAS_813_B-493-1-1-arr-left,BGAS_813_B-493-1-1-dep-left,BGAS_813_B-243-1-21-arr-left,BGAS_813_B-243-1-21-dep-right
BGAS_813_B-493-1-1-arr-left,BGAS_813_B-493-1-1-dep-left,BGAS_813_B-58-1-2-arr-left,BGAS_813_B-58-1-2-dep-left
BGAS_813_B-243-1-21-arr-left,BGAS_813_B-243-1-21-dep-left,BGAS_813_B-243-1-21-arr-left,BGAS_813_B-243-1-21-dep-right
BGAS_813_B-243-1-21-arr-left,BGAS_813_B-243-1-21-dep-left,BGAS_813_B-58-1-2-arr-left,BGAS_813_B-58-1-2-dep-left
BGAS_813_B-243-1-21-arr-left,BGAS_813_B-243-1-21-dep-right,BGAS_813_B-58-1-2-arr-left,BGAS_813_B-58-1-2-dep-left
BGAS_814_B-58-1-2-arr-right,BGAS_814_B-58-1-2-dep-right,BGAS_814_B-243-1-21-arr-right,BGAS_814_B-243-1-21-dep-right
BGAS_814_B-58-1-2-arr-right,BGAS_814_B-58-1-2-dep-right,BGAS_814_B-493-1-1-arr-right,BGAS_814_B-493-1-1-dep-right
BGAS_814_B-243-1-21-arr-right,BGAS_814_B-243-1-21-dep-right,BGAS_814_B-493-1-1-arr-right,BGAS_814_B-493-1-1-dep-right
BGKR_112_WA-493-1-1-arr-right,BGKR_112_WA-493-1-1-dep-right,BGKR_112_WA-293-1-1-arr-right,BGKR_112_WA-293-1-1-dep-right
BGKR_112_WA-493-1-1-arr-right,BGKR_112_WA-493-1-1-dep-right,BGKR_112_WA-58-1-2-arr-right,BGKR_112_WA-58-1-2-dep-right
BGKR_112_WA-493-1-1-arr-right,BGKR_112_WA-493-1-1-dep-right,BGKR_112_WA-288-1-1-arr-right,BGKR_112_WA-288-1-1-dep-right
BGKR_112_WA-493-1-1-arr-right,BGKR_112_WA-493-1-1-dep-right,BGKR_112_WA-243-1-1-arr-right,BGKR_112_WA-243-1-1-dep-right
BGKR_112_WA-293-1-1-arr-right,BGKR_112_WA-293-1-1-dep-right,BGKR_112_WA-58-1-2-arr-right,BGKR_112_WA-58-1-2-dep-right
BGKR_112_WA-293-1-1-arr-right,BGKR_112_WA-293-1-1-dep-right,BGKR_112_WA-288-1-1-arr-right,BGKR_112_WA-288-1-1-dep-right
BGKR_112_WA-293-1-1-arr-right,BGKR_112_WA-293-1-1-dep-right,BGKR_112_WA-243-1-1-arr-right,BGKR_112_WA-243-1-1-dep-right
BGKR_112_WA-58-1-2-arr-right,BGKR_112_WA-58-1-2-dep-right,BGKR_112_WA-288-1-1-arr-right,BGKR_112_WA-288-1-1-dep-right
BGKR_112_WA-58-1-2-arr-right,BGKR_112_WA-58-1-2-dep-right,BGKR_112_WA-243-1-1-arr-right,BGKR_112_WA-243-1-1-dep-right
BGKR_112_WA-288-1-1-arr-right,BGKR_112_WA-288-1-1-dep-right,BGKR_112_WA-243-1-1-arr-right,BGKR_112_WA-243-1-1-dep-right
BADL_4_B-293-1-1-arr-right,BADL_4_B-293-1-1-dep-right,BADL_4_B-58-1-2-arr-right,BADL_4_B-58-1-2-dep-right
BADL_4_B-293-1-1-arr-right,BADL_4_B-293-1-1-dep-right,BADL_4_B-288-1-1-arr-right,BADL_4_B-288-1-1-dep-right
BADL_4_B-293-1-1-arr-right,BADL_4_B-293-1-1-dep-right,BADL_4_B-243-1-1-arr-right,BADL_4_B-243-1-1-dep-right
BADL_4_B-293-1-1-arr-right,BADL_4_B-293-1-1-dep-right,BADL_4_B-493-1-1-arr-right,BADL_4_B-493-1-1-dep-right
BADL_4_B-58-1-2-arr-right,BADL_4_B-58-1-2-dep-right,BADL_4_B-288-1-1-arr-right,BADL_4_B-288-1-1-dep-right
BADL_4_B-58-1-2-arr-right,BADL_4_B-58-1-2-dep-right,BADL_4_B-243-1-1-arr-right,BADL_4_B-243-1-1-dep-right
BADL_4_B-58-1-2-arr-right,BADL_4_B-58-1-2-dep-right,BADL_4_B-493-1-1-arr-right,BADL_4_B-493-1-1-dep-right
BADL_4_B-288-1-1-arr-right,BADL_4_B-288-1-1-dep-right,BADL_4_B-243-1-1-arr-right,BADL_4_B-243-1-1-dep-right
BADL_4_B-288-1-1-arr-right,BADL_4_B-288-1-1-dep-right,BADL_4_B-493-1-1-arr-right,BADL_4_B-493-1-1-dep-right
BADL_4_B-243-1-1-arr-right,BADL_4_B-243-1-1-dep-right,BADL_4_B-493-1-1-arr-right,BADL_4_B-493-1-1-dep-right
BSCF_4_B-493-1-1-arr-right,BSCF_4_B-493-1-1-dep-right,BSCF_4_B-58-1-2-arr-right,BSCF_4_B-58-1-2-dep-right
BSCF_4_B-493-1-1-arr-right,BSCF_4_B-493-1-1-dep-right,BSCF_4_B-243-1-1-arr-right,BSCF_4_B-243-1-1-dep-right
BSCF_4_B-493-1-1-arr-right,BSCF_4_B-493-1-1-dep-right,BSCF_4_B-293-1-1-arr-right,BSCF_4_B-293-1-1-dep-right
BSCF_4_B-493-1-1-arr-right,BSCF_4_B-493-1-1-dep-right,BSCF_4_B-288-1-1-arr-right,BSCF_4_B-288-1-1-dep-right
BSCF_4_B-58-1-2-arr-right,BSCF_4_B-58-1-2-dep-right,BSCF_4_B-243-1-1-arr-right,BSCF_4_B-243-1-1-dep-right
BSCF_4_B-58-1-2-arr-right,BSCF_4_B-58-1-2-dep-right,BSCF_4_B-293-1-1-arr-right,BSCF_4_B-293-1-1-dep-right
BSCF_4_B-58-1-2-arr-right,BSCF_4_B-58-1-2-dep-right,BSCF_4_B-288-1-1-arr-right,BSCF_4_B-288-1-1-dep-right
BSCF_4_B-243-1-1-arr-right,BSCF_4_B-243-1-1-dep-right,BSCF_4_B-293-1-1-arr-right,BSCF_4_B-293-1-1-dep-right
BSCF_4_B-243-1-1-arr-right,BSCF_4_B-243-1-1-dep-right,BSCF_4_B-288-1-1-arr-right,BSCF_4_B-288-1-1-dep-right
BSCF_4_B-293-1-1-arr-right,BSCF_4_B-293-1-1-dep-right,BSCF_4_B-288-1-1-arr-right,BSCF_4_B-288-1-1-dep-right
BSW_5_B-293-1-1-arr-right,BSW_5_B-293-1-1-dep-right,BSW_5_B-243-1-1-arr-right,BSW_5_B-243-1-1-dep-right
BSW_5_B-293-1-1-arr-right,BSW_5_B-293-1-1-dep-right,BSW_5_B-293-1-2-arr-left,BSW_5_B-293-1-2-dep-left
BSW_5_B-293-1-1-arr-right,BSW_5_B-293-1-1-dep-right,BSW_5_B-493-1-2-arr-left,BSW_5_B-493-1-2-dep-left
BSW_5_B-293-1-1-arr-right,BSW_5_B-293-1-1-dep-right,BSW_5_B-243-1-2-arr-left,BSW_5_B-243-1-2-dep-left
BSW_5_B-293-1-1-arr-right,BSW_5_B-293-1-1-dep-right,BSW_5_B-288-1-1-arr-right,BSW_5_B-288-1-1-dep-right
BSW_5_B-293-1-1-arr-right,BSW_5_B-293-1-1-dep-right,BSW_5_B-58-1-1-arr-left,BSW_5_B-58-1-1-dep-left
BSW_5_B-293-1-1-arr-right,BSW_5_B-293-1-1-dep-right,BSW_5_B-288-1-2-arr-left,BSW_5_B-288-1-2-dep-left
BSW_5_B-293-1-1-arr-right,BSW_5_B-293-1-1-dep-right,BSW_5_B-58-1-2-arr-right,BSW_5_B-58-1-2-dep-right
BSW_5_B-293-1-1-arr-right,BSW_5_B-293-1-1-dep-right,BSW_5_B-348-1-2-arr-right,BSW_5_B-348-1-2-dep-right
BSW_5_B-293-1-1-arr-right,BSW_5_B-293-1-1-dep-right,BSW_5_B-493-1-1-arr-right,BSW_5_B-493-1-1-dep-right
BSW_5_B-243-1-1-arr-right,BSW_5_B-243-1-1-dep-right,BSW_5_B-293-1-2-arr-left,BSW_5_B-293-1-2-dep-left
BSW_5_B-243-1-1-arr-right,BSW_5_B-243-1-1-dep-right,BSW_5_B-493-1-2-arr-left,BSW_5_B-493-1-2-dep-left
BSW_5_B-243-1-1-arr-right,BSW_5_B-243-1-1-dep-right,BSW_5_B-243-1-2-arr-left,BSW_5_B-243-1-2-dep-left
BSW_5_B-243-1-1-arr-right,BSW_5_B-243-1-1-dep-right,BSW_5_B-288-1-1-arr-right,BSW_5_B-288-1-1-dep-right
BSW_5_B-243-1-1-arr-right,BSW_5_B-243-1-1-dep-right,BSW_5_B-58-1-1-arr-left,BSW_5_B-58-1-1-dep-left
BSW_5_B-243-1-1-arr-right,BSW_5_B-243-1-1-dep-right,BSW_5_B-288-1-2-arr-left,BSW_5_B-288-1-2-dep-left
BSW_5_B-243-1-1-arr-right,BSW_5_B-243-1-1-dep-right,BSW_5_B-58-1-2-arr-right,BSW_5_B-58-1-2-dep-right
BSW_5_B-243-1-1-arr-right,BSW_5_B-243-1-1-dep-right,BSW_5_B-348-1-2-arr-right,BSW_5_B-348-1-2-dep-right
BSW_5_B-243-1-1-arr-right,BSW_5_B-243-1-1-dep-right,BSW_5_B-493-1-1-arr-right,BSW_5_B-493-1-1-dep-right
BSW_5_B-293-1-2-arr-left,BSW_5_B-293-1-2-dep-left,BSW_5_B-493-1-2-arr-left,BSW_5_B-493-1-2-dep-left
BSW_5_B-293-1-2-arr-left,BSW_5_B-293-1-2-dep-left,BSW_5_B-243-1-2-arr-left,BSW_5_B-243-1-2-dep-left
BSW_5_B-293-1-2-arr-left,BSW_5_B-293-1-2-dep-left,BSW_5_B-288-1-1-arr-right,BSW_5_B-288-1-1-dep-right
BSW_5_B-293-1-2-arr-left,BSW_5_B-293-1-2-dep-left,BSW_5_B-58-1-1-arr-left,BSW_5_B-58-1-1-dep-left
BSW_5_B-293-1-2-arr-left,BSW_5_B-293-1-2-dep-left,BSW_5_B-288-1-2-arr-left,BSW_5_B-288-1-2-dep-left
BSW_5_B-293-1-2-arr-left,BSW_5_B-293-1-2-dep-left,BSW_5_B-58-1-2-arr-right,BSW_5_B-58-1-2-dep-right
BSW_5_B-293-1-2-arr-left,BSW_5_B-293-1-2-dep-left,BSW_5_B-348-1-2-arr-right,BSW_5_B-348-1-2-dep-right
BSW_5_B-293-1-2-arr-left,BSW_5_B-293-1-2-dep-left,BSW_5_B-493-1-1-arr-right,BSW_5_B-493-1-1-dep-right
BSW_5_B-493-1-2-arr-left,BSW_5_B-493-1-2-dep-left,BSW_5_B-243-1-2-arr-left,BSW_5_B-243-1-2-dep-left
BSW_5_B-493-1-2-arr-left,BSW_5_B-493-1-2-dep-left,BSW_5_B-288-1-1-arr-right,BSW_5_B-288-1-1-dep-right
BSW_5_B-493-1-2-arr-left,BSW_5_B-493-1-2-dep-left,BSW_5_B-58-1-1-arr-left,BSW_5_B-58-1-1-dep-left
BSW_5_B-493-1-2-arr-left,BSW_5_B-493-1-2-dep-left,BSW_5_B-288-1-2-arr-left,BSW_5_B-288-1-2-dep-left
BSW_5_B-493-1-2-arr-left,BSW_5_B-493-1-2-dep-left,BSW_5_B-58-1-2-arr-right,BSW_5_B-58-1-2-dep-right
BSW_5_B-493-1-2-arr-left,BSW_5_B-493-1-2-dep-left,BSW_5_B-348-1-2-arr-right,BSW_5_B-348-1-2-dep-right
BSW_5_B-493-1-2-arr-left,BSW_5_B-493-1-2-dep-left,BSW_5_B-493-1-1-arr-right,BSW_5_B-493-1-1-dep-right
BSW_5_B-243-1-2-arr-left,BSW_5_B-243-1-2-dep-left,BSW_5_B-288-1-1-arr-right,BSW_5_B-288-1-1-dep-right
BSW_5_B-243-1-2-arr-left,BSW_5_B-243-1-2-dep-left,BSW_5_B-58-1-1-arr-left,BSW_5_B-58-1-1-dep-left
BSW_5_B-243-1-2-arr-left,BSW_5_B-243-1-2-dep-left,BSW_5_B-288-1-2-arr-left,BSW_5_B-288-1-2-dep-left
BSW_5_B-243-1-2-arr-left,BSW_5_B-243-1-2-dep-left,BSW_5_B-58-1-2-arr-right,BSW_5_B-58-1-2-dep-right
BSW_5_B-243-1-2-arr-left,BSW_5_B-243-1-2-dep-left,BSW_5_B-348-1-2-arr-right,BSW_5_B-348-1-2-dep-right
BSW_5_B-243-1-2-arr-left,BSW_5_B-243-1-2-dep-left,BSW_5_B-493-1-1-arr-right,BSW_5_B-493-1-1-dep-right
BSW_5_B-288-1-1-arr-right,BSW_5_B-288-1-1-dep-right,BSW_5_B-58-1-1-arr-left,BSW_5_B-58-1-1-dep-left
BSW_5_B-288-1-1-arr-right,BSW_5_B-288-1-1-dep-right,BSW_5_B-288-1-2-arr-left,BSW_5_B-288-1-2-dep-left
BSW_5_B-288-1-1-arr-right,BSW_5_B-288-1-1-dep-right,BSW_5_B-58-1-2-arr-right,BSW_5_B-58-1-2-dep-right
BSW_5_B-288-1-1-arr-right,BSW_5_B-288-1-1-dep-right,BSW_5_B-348-1-2-arr-right,BSW_5_B-348-1-2-dep-right
BSW_5_B-288-1-1-arr-right,BSW_5_B-288-1-1-dep-right,BSW_5_B-493-1-1-arr-right,BSW_5_B-493-1-1-dep-right
BSW_5_B-58-1-1-arr-left,BSW_5_B-58-1-1-dep-left,BSW_5_B-288-1-2-arr-left,BSW_5_B-288-1-2-dep-left
