alt_idx,sheaf_idx,s-t-tuple,weight,path
40,15,"(BNPL_681_B-18-1-2-dep-right-out, BNPL_682_B-18-1-1-arr-right-in)",17,"[(BNPL_681_B-18-1-2-dep-right, BLI_691_B-18-1-21-arr-right), (BLI_691_B-18-1-21-arr-right, BLI_691_B-18-1-21-dep-right), (BLI_691_B-18-1-21-dep-right, BLI_23_A-18-1-21-arr-right), (BLI_23_A-18-1-21-arr-right, BLI_23_A-18-1-21-dep-right), (BLI_23_A-18-1-21-dep-right, BLI_25_A-18-1-21-arr-right), (BLI_25_A-18-1-21-arr-right, BLI_25_A-18-1-21-dep-left), (BLI_25_A-18-1-21-dep-left, BLI_24_A-18-1-21-arr-left), (BLI_24_A-18-1-21-arr-left, BLI_24_A-18-1-21-dep-left), (BLI_24_A-18-1-21-dep-left, BLI_692_B-18-1-21-arr-right), (BLI_692_B-18-1-21-arr-right, BLI_692_B-18-1-21-dep-right), (BLI_692_B-18-1-21-dep-right, BNPL_682_B-18-1-1-arr-right)]"
41,15,"(BNPL_681_B-18-1-2-dep-right-out, BNPL_682_B-18-1-1-arr-right-in)",16,"[(BNPL_681_B-18-1-2-dep-right, BLI_691_B-18-1-21-arr-right), (BLI_691_B-18-1-21-arr-right, BLI_691_B-18-1-21-dep-right), (BLI_691_B-18-1-21-dep-right, BLI_24_A-18-1-21-arr-right), (BLI_24_A-18-1-21-arr-right, BLI_24_A-18-1-21-dep-left), (BLI_24_A-18-1-21-dep-left, BLI_691_B-18-1-21-arr-left), (BLI_691_B-18-1-21-arr-left, BLI_691_B-18-1-21-dep-left), (BLI_691_B-18-1-21-dep-left, BNPL_682_B-18-1-1-arr-right)]"
42,15,"(BNPL_681_B-18-1-2-dep-right-out, BNPL_682_B-18-1-1-arr-right-in)",8,"[(BNPL_681_B-18-1-2-dep-right, BLI_691_B-18-1-21-arr-right), (BLI_691_B-18-1-21-arr-right, BLI_691_B-18-1-21-dep-right), (BLI_691_B-18-1-21-dep-right, BLI_24_A-18-1-21-arr-right), (BLI_24_A-18-1-21-arr-right, BLI_24_A-18-1-21-dep-left), (BLI_24_A-18-1-21-dep-left, BLI_692_B-18-1-21-arr-right), (BLI_692_B-18-1-21-arr-right, BLI_692_B-18-1-21-dep-right), (BLI_692_B-18-1-21-dep-right, BNPL_682_B-18-1-1-arr-right)]"
43,15,"(BNPL_681_B-18-1-2-dep-right-out, BNPL_682_B-18-1-1-arr-right-in)",25,"[(BNPL_681_B-18-1-2-dep-right, BLI_691_B-18-1-21-arr-right), (BLI_691_B-18-1-21-arr-right, BLI_691_B-18-1-21-dep-right), (BLI_691_B-18-1-21-dep-right, BLI_24_A-18-1-21-arr-right), (BLI_24_A-18-1-21-arr-right, BLI_24_A-18-1-21-dep-right), (BLI_24_A-18-1-21-dep-right, BLI_25_A-18-1-21-arr-right), (BLI_25_A-18-1-21-arr-right, BLI_25_A-18-1-21-dep-left), (BLI_25_A-18-1-21-dep-left, BLI_23_A-18-1-21-arr-left), (BLI_23_A-18-1-21-arr-left, BLI_23_A-18-1-21-dep-left), (BLI_23_A-18-1-21-dep-left, BLI_691_B-18-1-21-arr-left), (BLI_691_B-18-1-21-arr-left, BLI_691_B-18-1-21-dep-left), (BLI_691_B-18-1-21-dep-left, BNPL_682_B-18-1-1-arr-right)]"
44,15,"(BNPL_681_B-18-1-2-dep-right-out, BNPL_682_B-18-1-1-arr-right-in)",17,"[(BNPL_681_B-18-1-2-dep-right, BLI_691_B-18-1-21-arr-right), (BLI_691_B-18-1-21-arr-right, BLI_691_B-18-1-21-dep-right), (BLI_691_B-18-1-21-dep-right, BLI_24_A-18-1-21-arr-right), (BLI_24_A-18-1-21-arr-right, BLI_24_A-18-1-21-dep-right), (BLI_24_A-18-1-21-dep-right, BLI_25_A-18-1-21-arr-right), (BLI_25_A-18-1-21-arr-right, BLI_25_A-18-1-21-dep-left), (BLI_25_A-18-1-21-dep-left, BLI_23_A-18-1-21-arr-left), (BLI_23_A-18-1-21-arr-left, BLI_23_A-18-1-21-dep-left), (BLI_23_A-18-1-21-dep-left, BLI_692_B-18-1-21-arr-right), (BLI_692_B-18-1-21-arr-right, BLI_692_B-18-1-21-dep-right), (BLI_692_B-18-1-21-dep-right, BNPL_682_B-18-1-1-arr-right)]"
45,15,"(BNPL_681_B-18-1-2-dep-right-out, BNPL_682_B-18-1-1-arr-right-in)",25,"[(BNPL_681_B-18-1-2-dep-right, BLI_691_B-18-1-21-arr-right), (BLI_691_B-18-1-21-arr-right, BLI_691_B-18-1-21-dep-right), (BLI_691_B-18-1-21-dep-right, BLI_24_A-18-1-21-arr-right), (BLI_24_A-18-1-21-arr-right, BLI_24_A-18-1-21-dep-right), (BLI_24_A-18-1-21-dep-right, BLI_25_A-18-1-21-arr-right), (BLI_25_A-18-1-21-arr-right, BLI_25_A-18-1-21-dep-left), (BLI_25_A-18-1-21-dep-left, BLI_24_A-18-1-21-arr-left), (BLI_24_A-18-1-21-arr-left, BLI_24_A-18-1-21-dep-left), (BLI_24_A-18-1-21-dep-left, BLI_691_B-18-1-21-arr-left), (BLI_691_B-18-1-21-arr-left, BLI_691_B-18-1-21-dep-left), (BLI_691_B-18-1-21-dep-left, BNPL_682_B-18-1-1-arr-right)]"
46,15,"(BNPL_681_B-18-1-2-dep-right-out, BNPL_682_B-18-1-1-arr-right-in)",17,"[(BNPL_681_B-18-1-2-dep-right, BLI_691_B-18-1-21-arr-right), (BLI_691_B-18-1-21-arr-right, BLI_691_B-18-1-21-dep-right), (BLI_691_B-18-1-21-dep-right, BLI_24_A-18-1-21-arr-right), (BLI_24_A-18-1-21-arr-right, BLI_24_A-18-1-21-dep-right), (BLI_24_A-18-1-21-dep-right, BLI_25_A-18-1-21-arr-right), (BLI_25_A-18-1-21-arr-right, BLI_25_A-18-1-21-dep-left), (BLI_25_A-18-1-21-dep-left, BLI_24_A-18-1-21-arr-left), (BLI_24_A-18-1-21-arr-left, BLI_24_A-18-1-21-dep-left), (BLI_24_A-18-1-21-dep-left, BLI_692_B-18-1-21-arr-right), (BLI_692_B-18-1-21-arr-right, BLI_692_B-18-1-21-dep-right), (BLI_692_B-18-1-21-dep-right, BNPL_682_B-18-1-1-arr-right)]"
47,15,"(BNPL_681_B-18-1-2-dep-right-out, BNPL_682_B-18-1-1-arr-right-in)",25,"[(BNPL_681_B-18-1-2-dep-right, BLI_691_B-18-1-21-arr-right), (BLI_691_B-18-1-21-arr-right, BLI_691_B-18-1-21-dep-right), (BLI_691_B-18-1-21-dep-right, BLI_24_A-18-1-21-arr-right), (BLI_24_A-18-1-21-arr-right, BLI_24_A-18-1-21-dep-right), (BLI_24_A-18-1-21-dep-right, BLI_26_A-18-1-21-arr-right), (BLI_26_A-18-1-21-arr-right, BLI_26_A-18-1-21-dep-left), (BLI_26_A-18-1-21-dep-left, BLI_24_A-18-1-21-arr-left), (BLI_24_A-18-1-21-arr-left, BLI_24_A-18-1-21-dep-left), (BLI_24_A-18-1-21-dep-left, BLI_691_B-18-1-21-arr-left), (BLI_691_B-18-1-21-arr-left, BLI_691_B-18-1-21-dep-left), (BLI_691_B-18-1-21-dep-left, BNPL_682_B-18-1-1-arr-right)]"
48,15,"(BNPL_681_B-18-1-2-dep-right-out, BNPL_682_B-18-1-1-arr-right-in)",17,"[(BNPL_681_B-18-1-2-dep-right, BLI_691_B-18-1-21-arr-right), (BLI_691_B-18-1-21-arr-right, BLI_691_B-18-1-21-dep-right), (BLI_691_B-18-1-21-dep-right, BLI_24_A-18-1-21-arr-right), (BLI_24_A-18-1-21-arr-right, BLI_24_A-18-1-21-dep-right), (BLI_24_A-18-1-21-dep-right, BLI_26_A-18-1-21-arr-right), (BLI_26_A-18-1-21-arr-right, BLI_26_A-18-1-21-dep-left), (BLI_26_A-18-1-21-dep-left, BLI_24_A-18-1-21-arr-left), (BLI_24_A-18-1-21-arr-left, BLI_24_A-18-1-21-dep-left), (BLI_24_A-18-1-21-dep-left, BLI_692_B-18-1-21-arr-right), (BLI_692_B-18-1-21-arr-right, BLI_692_B-18-1-21-dep-right), (BLI_692_B-18-1-21-dep-right, BNPL_682_B-18-1-1-arr-right)]"
49,15,"(BNPL_681_B-18-1-2-dep-right-out, BNPL_682_B-18-1-1-arr-right-in)",25,"[(BNPL_681_B-18-1-2-dep-right, BLI_691_B-18-1-21-arr-right), (BLI_691_B-18-1-21-arr-right, BLI_691_B-18-1-21-dep-right), (BLI_691_B-18-1-21-dep-right, BLI_24_A-18-1-21-arr-right), (BLI_24_A-18-1-21-arr-right, BLI_24_A-18-1-21-dep-right), (BLI_24_A-18-1-21-dep-right, BLI_9_A-18-1-21-arr-right), (BLI_9_A-18-1-21-arr-right, BLI_9_A-18-1-21-dep-left), (BLI_9_A-18-1-21-dep-left, BLI_24_A-18-1-21-arr-left), (BLI_24_A-18-1-21-arr-left, BLI_24_A-18-1-21-dep-left), (BLI_24_A-18-1-21-dep-left, BLI_691_B-18-1-21-arr-left), (BLI_691_B-18-1-21-arr-left, BLI_691_B-18-1-21-dep-left), (BLI_691_B-18-1-21-dep-left, BNPL_682_B-18-1-1-arr-right)]"
50,15,"(BNPL_681_B-18-1-2-dep-right-out, BNPL_682_B-18-1-1-arr-right-in)",17,"[(BNPL_681_B-18-1-2-dep-right, BLI_691_B-18-1-21-arr-right), (BLI_691_B-18-1-21-arr-right, BLI_691_B-18-1-21-dep-right), (BLI_691_B-18-1-21-dep-right, BLI_24_A-18-1-21-arr-right), (BLI_24_A-18-1-21-arr-right, BLI_24_A-18-1-21-dep-right), (BLI_24_A-18-1-21-dep-right, BLI_9_A-18-1-21-arr-right), (BLI_9_A-18-1-21-arr-right, BLI_9_A-18-1-21-dep-left), (BLI_9_A-18-1-21-dep-left, BLI_24_A-18-1-21-arr-left), (BLI_24_A-18-1-21-arr-left, BLI_24_A-18-1-21-dep-left), (BLI_24_A-18-1-21-dep-left, BLI_692_B-18-1-21-arr-right), (BLI_692_B-18-1-21-arr-right, BLI_692_B-18-1-21-dep-right), (BLI_692_B-18-1-21-dep-right, BNPL_682_B-18-1-1-arr-right)]"
51,15,"(BNPL_681_B-18-1-2-dep-right-out, BNPL_682_B-18-1-1-arr-right-in)",34,"[(BNPL_681_B-18-1-2-dep-right, BLI_691_B-18-1-21-arr-right), (BLI_691_B-18-1-21-arr-right, BLI_691_B-18-1-21-dep-right), (BLI_691_B-18-1-21-dep-right, BLI_24_A-18-1-21-arr-right), (BLI_24_A-18-1-21-arr-right, BLI_24_A-18-1-21-dep-right), (BLI_24_A-18-1-21-dep-right, BLI_9_A-18-1-21-arr-right), (BLI_9_A-18-1-21-arr-right, BLI_9_A-18-1-21-dep-right), (BLI_9_A-18-1-21-dep-right, BLI_35_A-18-1-21-arr-right), (BLI_35_A-18-1-21-arr-right, BLI_35_A-18-1-21-dep-left), (BLI_35_A-18-1-21-dep-left, BLI_9_A-18-1-21-arr-left), (BLI_9_A-18-1-21-arr-left, BLI_9_A-18-1-21-dep-left), (BLI_9_A-18-1-21-dep-left, BLI_24_A-18-1-21-arr-left), (BLI_24_A-18-1-21-arr-left, BLI_24_A-18-1-21-dep-left), (BLI_24_A-18-1-21-dep-left, BLI_691_B-18-1-21-arr-left), (BLI_691_B-18-1-21-arr-left, BLI_691_B-18-1-21-dep-left), (BLI_691_B-18-1-21-dep-left, BNPL_682_B-18-1-1-arr-right)]"
52,15,"(BNPL_681_B-18-1-2-dep-right-out, BNPL_682_B-18-1-1-arr-right-in)",26,"[(BNPL_681_B-18-1-2-dep-right, BLI_691_B-18-1-21-arr-right), (BLI_691_B-18-1-21-arr-right, BLI_691_B-18-1-21-dep-right), (BLI_691_B-18-1-21-dep-right, BLI_24_A-18-1-21-arr-right), (BLI_24_A-18-1-21-arr-right, BLI_24_A-18-1-21-dep-right), (BLI_24_A-18-1-21-dep-right, BLI_9_A-18-1-21-arr-right), (BLI_9_A-18-1-21-arr-right, BLI_9_A-18-1-21-dep-right), (BLI_9_A-18-1-21-dep-right, BLI_35_A-18-1-21-arr-right), (BLI_35_A-18-1-21-arr-right, BLI_35_A-18-1-21-dep-left), (BLI_35_A-18-1-21-dep-left, BLI_9_A-18-1-21-arr-left), (BLI_9_A-18-1-21-arr-left, BLI_9_A-18-1-21-dep-left), (BLI_9_A-18-1-21-dep-left, BLI_24_A-18-1-21-arr-left), (BLI_24_A-18-1-21-arr-left, BLI_24_A-18-1-21-dep-left), (BLI_24_A-18-1-21-dep-left, BLI_692_B-18-1-21-arr-right), (BLI_692_B-18-1-21-arr-right, BLI_692_B-18-1-21-dep-right), (BLI_692_B-18-1-21-dep-right, BNPL_682_B-18-1-1-arr-right)]"
53,15,"(BNPL_681_B-18-1-2-dep-right-out, BNPL_682_B-18-1-1-arr-right-in)",8,"[(BNPL_681_B-18-1-2-dep-right, BLI_691_B-18-1-21-arr-right), (BLI_691_B-18-1-21-arr-right, BLI_691_B-18-1-21-dep-left), (BLI_691_B-18-1-21-dep-left, BLI_683_A-18-1-21-arr-left), (BLI_683_A-18-1-21-arr-left, BLI_683_A-18-1-21-dep-right), (BLI_683_A-18-1-21-dep-right, BLI_692_B-18-1-21-arr-left), (BLI_692_B-18-1-21-arr-left, BLI_692_B-18-1-21-dep-right), (BLI_692_B-18-1-21-dep-right, BNPL_682_B-18-1-1-arr-right)]"
54,15,"(BNPL_681_B-18-1-2-dep-right-out, BNPL_682_B-18-1-1-arr-right-in)",7,"[(BNPL_681_B-18-1-2-dep-right, BLI_691_B-18-1-21-arr-right), (BLI_691_B-18-1-21-arr-right, BLI_691_B-18-1-21-dep-left), (BLI_691_B-18-1-21-dep-left, BNPL_682_B-18-1-1-arr-right)]"
55,15,"(BNPL_681_B-18-1-2-dep-right-out, BNPL_682_B-18-1-1-arr-right-in)",24,"[(BNPL_681_B-18-1-2-dep-right, BLI_692_B-18-1-21-arr-left), (BLI_692_B-18-1-21-arr-left, BLI_692_B-18-1-21-dep-left), (BLI_692_B-18-1-21-dep-left, BLI_23_A-18-1-21-arr-right), (BLI_23_A-18-1-21-arr-right, BLI_23_A-18-1-21-dep-left), (BLI_23_A-18-1-21-dep-left, BLI_691_B-18-1-21-arr-left), (BLI_691_B-18-1-21-arr-left, BLI_691_B-18-1-21-dep-left), (BLI_691_B-18-1-21-dep-left, BNPL_682_B-18-1-1-arr-right)]"
56,15,"(BNPL_681_B-18-1-2-dep-right-out, BNPL_682_B-18-1-1-arr-right-in)",16,"[(BNPL_681_B-18-1-2-dep-right, BLI_692_B-18-1-21-arr-left), (BLI_692_B-18-1-21-arr-left, BLI_692_B-18-1-21-dep-left), (BLI_692_B-18-1-21-dep-left, BLI_23_A-18-1-21-arr-right), (BLI_23_A-18-1-21-arr-right, BLI_23_A-18-1-21-dep-left), (BLI_23_A-18-1-21-dep-left, BLI_692_B-18-1-21-arr-right), (BLI_692_B-18-1-21-arr-right, BLI_692_B-18-1-21-dep-right), (BLI_692_B-18-1-21-dep-right, BNPL_682_B-18-1-1-arr-right)]"
57,15,"(BNPL_681_B-18-1-2-dep-right-out, BNPL_682_B-18-1-1-arr-right-in)",33,"[(BNPL_681_B-18-1-2-dep-right, BLI_692_B-18-1-21-arr-left), (BLI_692_B-18-1-21-arr-left, BLI_692_B-18-1-21-dep-left), (BLI_692_B-18-1-21-dep-left, BLI_23_A-18-1-21-arr-right), (BLI_23_A-18-1-21-arr-right, BLI_23_A-18-1-21-dep-right), (BLI_23_A-18-1-21-dep-right, BLI_25_A-18-1-21-arr-right), (BLI_25_A-18-1-21-arr-right, BLI_25_A-18-1-21-dep-left), (BLI_25_A-18-1-21-dep-left, BLI_23_A-18-1-21-arr-left), (BLI_23_A-18-1-21-arr-left, BLI_23_A-18-1-21-dep-left), (BLI_23_A-18-1-21-dep-left, BLI_691_B-18-1-21-arr-left), (BLI_691_B-18-1-21-arr-left, BLI_691_B-18-1-21-dep-left), (BLI_691_B-18-1-21-dep-left, BNPL_682_B-18-1-1-arr-right)]"
58,15,"(BNPL_681_B-18-1-2-dep-right-out, BNPL_682_B-18-1-1-arr-right-in)",25,"[(BNPL_681_B-18-1-2-dep-right, BLI_692_B-18-1-21-arr-left), (BLI_692_B-18-1-21-arr-left, BLI_692_B-18-1-21-dep-left), (BLI_692_B-18-1-21-dep-left, BLI_23_A-18-1-21-arr-right), (BLI_23_A-18-1-21-arr-right, BLI_23_A-18-1-21-dep-right), (BLI_23_A-18-1-21-dep-right, BLI_25_A-18-1-21-arr-right), (BLI_25_A-18-1-21-arr-right, BLI_25_A-18-1-21-dep-left), (BLI_25_A-18-1-21-dep-left, BLI_23_A-18-1-21-arr-left), (BLI_23_A-18-1-21-arr-left, BLI_23_A-18-1-21-dep-left), (BLI_23_A-18-1-21-dep-left, BLI_692_B-18-1-21-arr-right), (BLI_692_B-18-1-21-arr-right, BLI_692_B-18-1-21-dep-right), (BLI_692_B-18-1-21-dep-right, BNPL_682_B-18-1-1-arr-right)]"
59,15,"(BNPL_681_B-18-1-2-dep-right-out, BNPL_682_B-18-1-1-arr-right-in)",33,"[(BNPL_681_B-18-1-2-dep-right, BLI_692_B-18-1-21-arr-left), (BLI_692_B-18-1-21-arr-left, BLI_692_B-18-1-21-dep-left), (BLI_692_B-18-1-21-dep-left, BLI_23_A-18-1-21-arr-right), (BLI_23_A-18-1-21-arr-right, BLI_23_A-18-1-21-dep-right), (BLI_23_A-18-1-21-dep-right, BLI_25_A-18-1-21-arr-right), (BLI_25_A-18-1-21-arr-right, BLI_25_A-18-1-21-dep-left), (BLI_25_A-18-1-21-dep-left, BLI_24_A-18-1-21-arr-left), (BLI_24_A-18-1-21-arr-left, BLI_24_A-18-1-21-dep-left), (BLI_24_A-18-1-21-dep-left, BLI_691_B-18-1-21-arr-left), (BLI_691_B-18-1-21-arr-left, BLI_691_B-18-1-21-dep-left), (BLI_691_B-18-1-21-dep-left, BNPL_682_B-18-1-1-arr-right)]"
60,15,"(BNPL_681_B-18-1-2-dep-right-out, BNPL_682_B-18-1-1-arr-right-in)",25,"[(BNPL_681_B-18-1-2-dep-right, BLI_692_B-18-1-21-arr-left), (BLI_692_B-18-1-21-arr-left, BLI_692_B-18-1-21-dep-left), (BLI_692_B-18-1-21-dep-left, BLI_23_A-18-1-21-arr-right), (BLI_23_A-18-1-21-arr-right, BLI_23_A-18-1-21-dep-right), (BLI_23_A-18-1-21-dep-right, BLI_25_A-18-1-21-arr-right), (BLI_25_A-18-1-21-arr-right, BLI_25_A-18-1-21-dep-left), (BLI_25_A-18-1-21-dep-left, BLI_24_A-18-1-21-arr-left), (BLI_24_A-18-1-21-arr-left, BLI_24_A-18-1-21-dep-left), (BLI_24_A-18-1-21-dep-left, BLI_692_B-18-1-21-arr-right), (BLI_692_B-18-1-21-arr-right, BLI_692_B-18-1-21-dep-right), (BLI_692_B-18-1-21-dep-right, BNPL_682_B-18-1-1-arr-right)]"
61,15,"(BNPL_681_B-18-1-2-dep-right-out, BNPL_682_B-18-1-1-arr-right-in)",24,"[(BNPL_681_B-18-1-2-dep-right, BLI_692_B-18-1-21-arr-left), (BLI_692_B-18-1-21-arr-left, BLI_692_B-18-1-21-dep-left), (BLI_692_B-18-1-21-dep-left, BLI_24_A-18-1-21-arr-right), (BLI_24_A-18-1-21-arr-right, BLI_24_A-18-1-21-dep-left), (BLI_24_A-18-1-21-dep-left, BLI_691_B-18-1-21-arr-left), (BLI_691_B-18-1-21-arr-left, BLI_691_B-18-1-21-dep-left), (BLI_691_B-18-1-21-dep-left, BNPL_682_B-18-1-1-arr-right)]"
62,15,"(BNPL_681_B-18-1-2-dep-right-out, BNPL_682_B-18-1-1-arr-right-in)",16,"[(BNPL_681_B-18-1-2-dep-right, BLI_692_B-18-1-21-arr-left), (BLI_692_B-18-1-21-arr-left, BLI_692_B-18-1-21-dep-left), (BLI_692_B-18-1-21-dep-left, BLI_24_A-18-1-21-arr-right), (BLI_24_A-18-1-21-arr-right, BLI_24_A-18-1-21-dep-left), (BLI_24_A-18-1-21-dep-left, BLI_692_B-18-1-21-arr-right), (BLI_692_B-18-1-21-arr-right, BLI_692_B-18-1-21-dep-right), (BLI_692_B-18-1-21-dep-right, BNPL_682_B-18-1-1-arr-right)]"
63,15,"(BNPL_681_B-18-1-2-dep-right-out, BNPL_682_B-18-1-1-arr-right-in)",33,"[(BNPL_681_B-18-1-2-dep-right, BLI_692_B-18-1-21-arr-left), (BLI_692_B-18-1-21-arr-left, BLI_692_B-18-1-21-dep-left), (BLI_692_B-18-1-21-dep-left, BLI_24_A-18-1-21-arr-right), (BLI_24_A-18-1-21-arr-right, BLI_24_A-18-1-21-dep-right), (BLI_24_A-18-1-21-dep-right, BLI_25_A-18-1-21-arr-right), (BLI_25_A-18-1-21-arr-right, BLI_25_A-18-1-21-dep-left), (BLI_25_A-18-1-21-dep-left, BLI_23_A-18-1-21-arr-left), (BLI_23_A-18-1-21-arr-left, BLI_23_A-18-1-21-dep-left), (BLI_23_A-18-1-21-dep-left, BLI_691_B-18-1-21-arr-left), (BLI_691_B-18-1-21-arr-left, BLI_691_B-18-1-21-dep-left), (BLI_691_B-18-1-21-dep-left, BNPL_682_B-18-1-1-arr-right)]"
64,15,"(BNPL_681_B-18-1-2-dep-right-out, BNPL_682_B-18-1-1-arr-right-in)",25,"[(BNPL_681_B-18-1-2-dep-right, BLI_692_B-18-1-21-arr-left), (BLI_692_B-18-1-21-arr-left, BLI_692_B-18-1-21-dep-left), (BLI_692_B-18-1-21-dep-left, BLI_24_A-18-1-21-arr-right), (BLI_24_A-18-1-21-arr-right, BLI_24_A-18-1-21-dep-right), (BLI_24_A-18-1-21-dep-right, BLI_25_A-18-1-21-arr-right), (BLI_25_A-18-1-21-arr-right, BLI_25_A-18-1-21-dep-left), (BLI_25_A-18-1-21-dep-left, BLI_23_A-18-1-21-arr-left), (BLI_23_A-18-1-21-arr-left, BLI_23_A-18-1-21-dep-left), (BLI_23_A-18-1-21-dep-left, BLI_692_B-18-1-21-arr-right), (BLI_692_B-18-1-21-arr-right, BLI_692_B-18-1-21-dep-right), (BLI_692_B-18-1-21-dep-right, BNPL_682_B-18-1-1-arr-right)]"
65,15,"(BNPL_681_B-18-1-2-dep-right-out, BNPL_682_B-18-1-1-arr-right-in)",33,"[(BNPL_681_B-18-1-2-dep-right, BLI_692_B-18-1-21-arr-left), (BLI_692_B-18-1-21-arr-left, BLI_692_B-18-1-21-dep-left), (BLI_692_B-18-1-21-dep-left, BLI_24_A-18-1-21-arr-right), (BLI_24_A-18-1-21-arr-right, BLI_24_A-18-1-21-dep-right), (BLI_24_A-18-1-21-dep-right, BLI_25_A-18-1-21-arr-right), (BLI_25_A-18-1-21-arr-right, BLI_25_A-18-1-21-dep-left), (BLI_25_A-18-1-21-dep-left, BLI_24_A-18-1-21-arr-left), (BLI_24_A-18-1-21-arr-left, BLI_24_A-18-1-21-dep-left), (BLI_24_A-18-1-21-dep-left, BLI_691_B-18-1-21-arr-left), (BLI_691_B-18-1-21-arr-left, BLI_691_B-18-1-21-dep-left), (BLI_691_B-18-1-21-dep-left, BNPL_682_B-18-1-1-arr-right)]"
66,15,"(BNPL_681_B-18-1-2-dep-right-out, BNPL_682_B-18-1-1-arr-right-in)",25,"[(BNPL_681_B-18-1-2-dep-right, BLI_692_B-18-1-21-arr-left), (BLI_692_B-18-1-21-arr-left, BLI_692_B-18-1-21-dep-left), (BLI_692_B-18-1-21-dep-left, BLI_24_A-18-1-21-arr-right), (BLI_24_A-18-1-21-arr-right, BLI_24_A-18-1-21-dep-right), (BLI_24_A-18-1-21-dep-right, BLI_25_A-18-1-21-arr-right), (BLI_25_A-18-1-21-arr-right, BLI_25_A-18-1-21-dep-left), (BLI_25_A-18-1-21-dep-left, BLI_24_A-18-1-21-arr-left), (BLI_24_A-18-1-21-arr-left, BLI_24_A-18-1-21-dep-left), (BLI_24_A-18-1-21-dep-left, BLI_692_B-18-1-21-arr-right), (BLI_692_B-18-1-21-arr-right, BLI_692_B-18-1-21-dep-right), (BLI_692_B-18-1-21-dep-right, BNPL_682_B-18-1-1-arr-right)]"
67,15,"(BNPL_681_B-18-1-2-dep-right-out, BNPL_682_B-18-1-1-arr-right-in)",33,"[(BNPL_681_B-18-1-2-dep-right, BLI_692_B-18-1-21-arr-left), (BLI_692_B-18-1-21-arr-left, BLI_692_B-18-1-21-dep-left), (BLI_692_B-18-1-21-dep-left, BLI_24_A-18-1-21-arr-right), (BLI_24_A-18-1-21-arr-right, BLI_24_A-18-1-21-dep-right), (BLI_24_A-18-1-21-dep-right, BLI_26_A-18-1-21-arr-right), (BLI_26_A-18-1-21-arr-right, BLI_26_A-18-1-21-dep-left), (BLI_26_A-18-1-21-dep-left, BLI_24_A-18-1-21-arr-left), (BLI_24_A-18-1-21-arr-left, BLI_24_A-18-1-21-dep-left), (BLI_24_A-18-1-21-dep-left, BLI_691_B-18-1-21-arr-left), (BLI_691_B-18-1-21-arr-left, BLI_691_B-18-1-21-dep-left), (BLI_691_B-18-1-21-dep-left, BNPL_682_B-18-1-1-arr-right)]"
68,15,"(BNPL_681_B-18-1-2-dep-right-out, BNPL_682_B-18-1-1-arr-right-in)",25,"[(BNPL_681_B-18-1-2-dep-right, BLI_692_B-18-1-21-arr-left), (BLI_692_B-18-1-21-arr-left, BLI_692_B-18-1-21-dep-left), (BLI_692_B-18-1-21-dep-left, BLI_24_A-18-1-21-arr-right), (BLI_24_A-18-1-21-arr-right, BLI_24_A-18-1-21-dep-right), (BLI_24_A-18-1-21-dep-right, BLI_26_A-18-1-21-arr-right), (BLI_26_A-18-1-21-arr-right, BLI_26_A-18-1-21-dep-left), (BLI_26_A-18-1-21-dep-left, BLI_24_A-18-1-21-arr-left), (BLI_24_A-18-1-21-arr-left, BLI_24_A-18-1-21-dep-left), (BLI_24_A-18-1-21-dep-left, BLI_692_B-18-1-21-arr-right), (BLI_692_B-18-1-21-arr-right, BLI_692_B-18-1-21-dep-right), (BLI_692_B-18-1-21-dep-right, BNPL_682_B-18-1-1-arr-right)]"
69,15,"(BNPL_681_B-18-1-2-dep-right-out, BNPL_682_B-18-1-1-arr-right-in)",33,"[(BNPL_681_B-18-1-2-dep-right, BLI_692_B-18-1-21-arr-left), (BLI_692_B-18-1-21-arr-left, BLI_692_B-18-1-21-dep-left), (BLI_692_B-18-1-21-dep-left, BLI_24_A-18-1-21-arr-right), (BLI_24_A-18-1-21-arr-right, BLI_24_A-18-1-21-dep-right), (BLI_24_A-18-1-21-dep-right, BLI_9_A-18-1-21-arr-right), (BLI_9_A-18-1-21-arr-right, BLI_9_A-18-1-21-dep-left), (BLI_9_A-18-1-21-dep-left, BLI_24_A-18-1-21-arr-left), (BLI_24_A-18-1-21-arr-left, BLI_24_A-18-1-21-dep-left), (BLI_24_A-18-1-21-dep-left, BLI_691_B-18-1-21-arr-left), (BLI_691_B-18-1-21-arr-left, BLI_691_B-18-1-21-dep-left), (BLI_691_B-18-1-21-dep-left, BNPL_682_B-18-1-1-arr-right)]"
