#file for arcs using the same infrastructure in the sense that activities (i,j) and (i_bar, j_bar) occupy the same underlying infrastructure
i,j,i_bar,j_bar
BTP_574_B-7-2-1-arr-left,BTP_574_B-7-2-1-dep-left,BTP_574_B-465-1-2-arr-right,BTP_574_B-465-1-2-dep-right
BTP_574_B-7-2-1-arr-left,BTP_574_B-7-2-1-dep-left,BTP_574_B-7-3-1-arr-left,BTP_574_B-7-3-1-dep-left
BTP_574_B-7-1-1-arr-left,BTP_574_B-7-1-1-dep-left,BTP_574_B-465-1-2-arr-right,BTP_574_B-465-1-2-dep-right
BTP_574_B-7-1-1-arr-left,BTP_574_B-7-1-1-dep-left,BTP_574_B-7-3-1-arr-left,BTP_574_B-7-3-1-dep-left
BTP_574_B-465-1-2-arr-right,BTP_574_B-465-1-2-dep-right,BTP_574_B-7-3-1-arr-left,BTP_574_B-7-3-1-dep-left
BPWA_3_B-491-1-2-arr-right,BPWA_3_B-491-1-2-dep-right,BPWA_3_B-478-1-2-arr-right,BPWA_3_B-478-1-2-dep-right
BPWA_3_B-491-1-2-arr-right,BPWA_3_B-491-1-2-dep-right,BPWA_3_B-465-1-1-arr-right,BPWA_3_B-465-1-1-dep-right
BPWA_3_B-478-1-2-arr-right,BPWA_3_B-478-1-2-dep-right,BPWA_3_B-465-1-1-arr-right,BPWA_3_B-465-1-1-dep-right
BOK_552_B-8-1-1-arr-right,BOK_552_B-8-1-1-dep-right,BOK_552_B-465-1-2-arr-right,BOK_552_B-465-1-2-dep-right
BOK_552_B-8-1-1-arr-right,BOK_552_B-8-1-1-dep-right,BOK_552_B-8-2-1-arr-right,BOK_552_B-8-2-1-dep-right
BOK_552_B-8-1-1-arr-right,BOK_552_B-8-1-1-dep-right,BOK_552_B-8-3-1-arr-right,BOK_552_B-8-3-1-dep-right
BOK_552_B-465-1-2-arr-right,BOK_552_B-465-1-2-dep-right,BOK_552_B-8-2-1-arr-right,BOK_552_B-8-2-1-dep-right
BOK_552_B-465-1-2-arr-right,BOK_552_B-465-1-2-dep-right,BOK_552_B-8-3-1-arr-right,BOK_552_B-8-3-1-dep-right
BOK_552_B-8-2-1-arr-right,BOK_552_B-8-2-1-dep-right,BOK_552_B-8-3-1-arr-right,BOK_552_B-8-3-1-dep-right
BFA_542_B-8-2-1-arr-right,BFA_542_B-8-2-1-dep-right,BFA_542_B-8-3-1-arr-right,BFA_542_B-8-3-1-dep-right
BFA_542_B-8-2-1-arr-right,BFA_542_B-8-2-1-dep-right,BFA_542_B-8-1-1-arr-right,BFA_542_B-8-1-1-dep-right
BFA_542_B-8-2-1-arr-right,BFA_542_B-8-2-1-dep-right,BFA_542_B-465-1-2-arr-right,BFA_542_B-465-1-2-dep-right
BFA_542_B-8-3-1-arr-right,BFA_542_B-8-3-1-dep-right,BFA_542_B-8-1-1-arr-right,BFA_542_B-8-1-1-dep-right
BFA_542_B-8-3-1-arr-right,BFA_542_B-8-3-1-dep-right,BFA_542_B-465-1-2-arr-right,BFA_542_B-465-1-2-dep-right
BFA_542_B-8-1-1-arr-right,BFA_542_B-8-1-1-dep-right,BFA_542_B-465-1-2-arr-right,BFA_542_B-465-1-2-dep-right
BSTO_542_B-465-1-2-arr-right,BSTO_542_B-465-1-2-dep-right,BSTO_542_B-8-1-1-arr-right,BSTO_542_B-8-1-1-dep-right
BSTO_542_B-465-1-2-arr-right,BSTO_542_B-465-1-2-dep-right,BSTO_542_B-8-3-1-arr-right,BSTO_542_B-8-3-1-dep-right
BSTO_542_B-465-1-2-arr-right,BSTO_542_B-465-1-2-dep-right,BSTO_542_B-8-2-1-arr-right,BSTO_542_B-8-2-1-dep-right
BSTO_542_B-8-1-1-arr-right,BSTO_542_B-8-1-1-dep-right,BSTO_542_B-8-3-1-arr-right,BSTO_542_B-8-3-1-dep-right
BSTO_542_B-8-1-1-arr-right,BSTO_542_B-8-1-1-dep-right,BSTO_542_B-8-2-1-arr-right,BSTO_542_B-8-2-1-dep-right
BSTO_542_B-8-3-1-arr-right,BSTO_542_B-8-3-1-dep-right,BSTO_542_B-8-2-1-arr-right,BSTO_542_B-8-2-1-dep-right
BGSS_512_B-465-1-2-arr-right,BGSS_512_B-465-1-2-dep-right,BGSS_512_B-8-3-1-arr-right,BGSS_512_B-8-3-1-dep-right
BGSS_512_B-465-1-2-arr-right,BGSS_512_B-465-1-2-dep-right,BGSS_512_B-8-1-1-arr-right,BGSS_512_B-8-1-1-dep-right
BGSS_512_B-465-1-2-arr-right,BGSS_512_B-465-1-2-dep-right,BGSS_512_B-8-2-1-arr-right,BGSS_512_B-8-2-1-dep-right
BGSS_512_B-8-3-1-arr-right,BGSS_512_B-8-3-1-dep-right,BGSS_512_B-8-1-1-arr-right,BGSS_512_B-8-1-1-dep-right
BGSS_512_B-8-3-1-arr-right,BGSS_512_B-8-3-1-dep-right,BGSS_512_B-8-2-1-arr-right,BGSS_512_B-8-2-1-dep-right
BGSS_512_B-8-1-1-arr-right,BGSS_512_B-8-1-1-dep-right,BGSS_512_B-8-2-1-arr-right,BGSS_512_B-8-2-1-dep-right
BPLA_782_B-8-2-1-arr-right,BPLA_782_B-8-2-1-dep-right,BPLA_782_B-465-1-2-arr-right,BPLA_782_B-465-1-2-dep-right
BPLA_782_B-8-2-1-arr-right,BPLA_782_B-8-2-1-dep-right,BPLA_782_B-8-1-1-arr-right,BPLA_782_B-8-1-1-dep-right
BPLA_782_B-8-2-1-arr-right,BPLA_782_B-8-2-1-dep-right,BPLA_782_B-8-3-1-arr-right,BPLA_782_B-8-3-1-dep-right
BPLA_782_B-465-1-2-arr-right,BPLA_782_B-465-1-2-dep-right,BPLA_782_B-8-1-1-arr-right,BPLA_782_B-8-1-1-dep-right
BPLA_782_B-465-1-2-arr-right,BPLA_782_B-465-1-2-dep-right,BPLA_782_B-8-3-1-arr-right,BPLA_782_B-8-3-1-dep-right
BPLA_782_B-8-1-1-arr-right,BPLA_782_B-8-1-1-dep-right,BPLA_782_B-8-3-1-arr-right,BPLA_782_B-8-3-1-dep-right
BSAL_772_B-8-2-1-arr-right,BSAL_772_B-8-2-1-dep-right,BSAL_772_B-465-1-2-arr-right,BSAL_772_B-465-1-2-dep-right
BSAL_772_B-8-2-1-arr-right,BSAL_772_B-8-2-1-dep-right,BSAL_772_B-8-1-1-arr-right,BSAL_772_B-8-1-1-dep-right
BSAL_772_B-8-2-1-arr-right,BSAL_772_B-8-2-1-dep-right,BSAL_772_B-8-3-1-arr-right,BSAL_772_B-8-3-1-dep-right
BSAL_772_B-465-1-2-arr-right,BSAL_772_B-465-1-2-dep-right,BSAL_772_B-8-1-1-arr-right,BSAL_772_B-8-1-1-dep-right
BSAL_772_B-465-1-2-arr-right,BSAL_772_B-465-1-2-dep-right,BSAL_772_B-8-3-1-arr-right,BSAL_772_B-8-3-1-dep-right
BSAL_772_B-8-1-1-arr-right,BSAL_772_B-8-1-1-dep-right,BSAL_772_B-8-3-1-arr-right,BSAL_772_B-8-3-1-dep-right
BGB_722_B-8-2-1-arr-right,BGB_722_B-8-2-1-dep-right,BGB_722_B-465-1-2-arr-right,BGB_722_B-465-1-2-dep-right
BGB_722_B-8-2-1-arr-right,BGB_722_B-8-2-1-dep-right,BGB_722_B-8-1-1-arr-right,BGB_722_B-8-1-1-dep-right
BGB_722_B-8-2-1-arr-right,BGB_722_B-8-2-1-dep-right,BGB_722_B-8-3-1-arr-right,BGB_722_B-8-3-1-dep-right
BGB_722_B-465-1-2-arr-right,BGB_722_B-465-1-2-dep-right,BGB_722_B-8-1-1-arr-right,BGB_722_B-8-1-1-dep-right
BGB_722_B-465-1-2-arr-right,BGB_722_B-465-1-2-dep-right,BGB_722_B-8-3-1-arr-right,BGB_722_B-8-3-1-dep-right
BGB_722_B-8-1-1-arr-right,BGB_722_B-8-1-1-dep-right,BGB_722_B-8-3-1-arr-right,BGB_722_B-8-3-1-dep-right
BWED_842_B-8-3-1-arr-right,BWED_842_B-8-3-1-dep-right,BWED_842_B-465-1-21-arr-right,BWED_842_B-465-1-21-dep-left
BWED_842_B-8-3-1-arr-right,BWED_842_B-8-3-1-dep-right,BWED_842_B-8-2-1-arr-right,BWED_842_B-8-2-1-dep-right
BWED_842_B-8-3-1-arr-right,BWED_842_B-8-3-1-dep-right,BWED_842_B-8-1-1-arr-right,BWED_842_B-8-1-1-dep-right
BWED_842_B-465-1-21-arr-right,BWED_842_B-465-1-21-dep-left,BWED_842_B-8-2-1-arr-right,BWED_842_B-8-2-1-dep-right
BWED_842_B-465-1-21-arr-right,BWED_842_B-465-1-21-dep-left,BWED_842_B-8-1-1-arr-right,BWED_842_B-8-1-1-dep-right
BWED_842_B-8-2-1-arr-right,BWED_842_B-8-2-1-dep-right,BWED_842_B-8-1-1-arr-right,BWED_842_B-8-1-1-dep-right
BWED_841_B-7-3-1-arr-right,BWED_841_B-7-3-1-dep-right,BWED_841_B-7-1-1-arr-right,BWED_841_B-7-1-1-dep-right
BWED_841_B-7-3-1-arr-right,BWED_841_B-7-3-1-dep-right,BWED_841_B-465-1-21-arr-left,BWED_841_B-465-1-21-dep-right
BWED_841_B-7-3-1-arr-right,BWED_841_B-7-3-1-dep-right,BWED_841_B-7-2-1-arr-right,BWED_841_B-7-2-1-dep-right
BWED_841_B-7-1-1-arr-right,BWED_841_B-7-1-1-dep-right,BWED_841_B-465-1-21-arr-left,BWED_841_B-465-1-21-dep-right
BWED_841_B-7-1-1-arr-right,BWED_841_B-7-1-1-dep-right,BWED_841_B-7-2-1-arr-right,BWED_841_B-7-2-1-dep-right
BWED_841_B-465-1-21-arr-left,BWED_841_B-465-1-21-dep-right,BWED_841_B-7-2-1-arr-right,BWED_841_B-7-2-1-dep-right
BPWA_4_B-478-1-1-arr-right,BPWA_4_B-478-1-1-dep-right,BPWA_4_B-491-1-1-arr-right,BPWA_4_B-491-1-1-dep-right
BPWA_4_B-478-1-1-arr-right,BPWA_4_B-478-1-1-dep-right,BPWA_4_B-465-1-2-arr-right,BPWA_4_B-465-1-2-dep-right
BPWA_4_B-491-1-1-arr-right,BPWA_4_B-491-1-1-dep-right,BPWA_4_B-465-1-2-arr-right,BPWA_4_B-465-1-2-dep-right
BWRS_624_B-478-1-12-arr-right,BWRS_624_B-478-1-12-dep-left,BWRS_624_B-491-1-1-arr-right,BWRS_624_B-491-1-1-dep-right
BWRS_623_B-478-1-12-arr-left,BWRS_623_B-478-1-12-dep-right,BWRS_623_B-491-1-2-arr-right,BWRS_623_B-491-1-2-dep-right
BWRS_621_B-478-1-12-arr-right,BWRS_621_B-478-1-12-dep-right,BWRS_621_B-478-1-12-arr-left,BWRS_621_B-478-1-12-dep-left
BWRS_621_B-478-1-12-arr-right,BWRS_621_B-478-1-12-dep-right,BWRS_621_B-478-1-12-arr-left,BWRS_621_B-478-1-12-dep-right
BWRS_621_B-478-1-12-arr-left,BWRS_621_B-478-1-12-dep-left,BWRS_621_B-478-1-12-arr-left,BWRS_621_B-478-1-12-dep-right
BWRS_622_B-478-1-12-arr-right,BWRS_622_B-478-1-12-dep-right,BWRS_622_B-478-1-12-arr-left,BWRS_622_B-478-1-12-dep-right
BWRS_622_B-478-1-12-arr-right,BWRS_622_B-478-1-12-dep-right,BWRS_622_B-478-1-12-arr-left,BWRS_622_B-478-1-12-dep-left
BWRS_622_B-478-1-12-arr-left,BWRS_622_B-478-1-12-dep-right,BWRS_622_B-478-1-12-arr-left,BWRS_622_B-478-1-12-dep-left
BSKR_531_B-7-2-1-arr-right,BSKR_531_B-7-2-1-dep-right,BSKR_531_B-408-1-1-arr-right,BSKR_531_B-408-1-1-dep-right
BSKR_531_B-7-2-1-arr-right,BSKR_531_B-7-2-1-dep-right,BSKR_531_B-7-3-1-arr-right,BSKR_531_B-7-3-1-dep-right
BSKR_531_B-7-2-1-arr-right,BSKR_531_B-7-2-1-dep-right,BSKR_531_B-395-1-12-arr-right,BSKR_531_B-395-1-12-dep-right
BSKR_531_B-7-2-1-arr-right,BSKR_531_B-7-2-1-dep-right,BSKR_531_B-7-1-1-arr-right,BSKR_531_B-7-1-1-dep-right
BSKR_531_B-408-1-1-arr-right,BSKR_531_B-408-1-1-dep-right,BSKR_531_B-7-3-1-arr-right,BSKR_531_B-7-3-1-dep-right
BSKR_531_B-408-1-1-arr-right,BSKR_531_B-408-1-1-dep-right,BSKR_531_B-395-1-12-arr-right,BSKR_531_B-395-1-12-dep-right
BSKR_531_B-408-1-1-arr-right,BSKR_531_B-408-1-1-dep-right,BSKR_531_B-7-1-1-arr-right,BSKR_531_B-7-1-1-dep-right
BSKR_531_B-7-3-1-arr-right,BSKR_531_B-7-3-1-dep-right,BSKR_531_B-395-1-12-arr-right,BSKR_531_B-395-1-12-dep-right
BSKR_531_B-7-3-1-arr-right,BSKR_531_B-7-3-1-dep-right,BSKR_531_B-7-1-1-arr-right,BSKR_531_B-7-1-1-dep-right
BSKR_531_B-395-1-12-arr-right,BSKR_531_B-395-1-12-dep-right,BSKR_531_B-7-1-1-arr-right,BSKR_531_B-7-1-1-dep-right
BSGR_601_B-7-3-1-arr-right,BSGR_601_B-7-3-1-dep-right,BSGR_601_B-408-1-1-arr-right,BSGR_601_B-408-1-1-dep-right
BSGR_601_B-7-3-1-arr-right,BSGR_601_B-7-3-1-dep-right,BSGR_601_B-7-1-1-arr-right,BSGR_601_B-7-1-1-dep-right
BSGR_601_B-7-3-1-arr-right,BSGR_601_B-7-3-1-dep-right,BSGR_601_B-7-2-1-arr-right,BSGR_601_B-7-2-1-dep-right
BSGR_601_B-408-1-1-arr-right,BSGR_601_B-408-1-1-dep-right,BSGR_601_B-7-1-1-arr-right,BSGR_601_B-7-1-1-dep-right
BSGR_601_B-408-1-1-arr-right,BSGR_601_B-408-1-1-dep-right,BSGR_601_B-7-2-1-arr-right,BSGR_601_B-7-2-1-dep-right
BSGR_601_B-7-1-1-arr-right,BSGR_601_B-7-1-1-dep-right,BSGR_601_B-7-2-1-arr-right,BSGR_601_B-7-2-1-dep-right
BIP_611_B-408-1-1-arr-right,BIP_611_B-408-1-1-dep-right,BIP_611_B-7-1-1-arr-right,BIP_611_B-7-1-1-dep-right
BIP_611_B-408-1-1-arr-right,BIP_611_B-408-1-1-dep-right,BIP_611_B-7-2-1-arr-right,BIP_611_B-7-2-1-dep-right
BIP_611_B-408-1-1-arr-right,BIP_611_B-408-1-1-dep-right,BIP_611_B-7-3-1-arr-right,BIP_611_B-7-3-1-dep-right
BIP_611_B-7-1-1-arr-right,BIP_611_B-7-1-1-dep-right,BIP_611_B-7-2-1-arr-right,BIP_611_B-7-2-1-dep-right
BIP_611_B-7-1-1-arr-right,BIP_611_B-7-1-1-dep-right,BIP_611_B-7-3-1-arr-right,BIP_611_B-7-3-1-dep-right
BIP_611_B-7-2-1-arr-right,BIP_611_B-7-2-1-dep-right,BIP_611_B-7-3-1-arr-right,BIP_611_B-7-3-1-dep-right
BBUP_621_B-7-1-1-arr-right,BBUP_621_B-7-1-1-dep-right,BBUP_621_B-7-2-1-arr-right,BBUP_621_B-7-2-1-dep-right
BBUP_621_B-7-1-1-arr-right,BBUP_621_B-7-1-1-dep-right,BBUP_621_B-7-3-1-arr-right,BBUP_621_B-7-3-1-dep-right
BBUP_621_B-7-1-1-arr-right,BBUP_621_B-7-1-1-dep-right,BBUP_621_B-408-1-1-arr-right,BBUP_621_B-408-1-1-dep-right
BBUP_621_B-7-2-1-arr-right,BBUP_621_B-7-2-1-dep-right,BBUP_621_B-7-3-1-arr-right,BBUP_621_B-7-3-1-dep-right
BBUP_621_B-7-2-1-arr-right,BBUP_621_B-7-2-1-dep-right,BBUP_621_B-408-1-1-arr-right,BBUP_621_B-408-1-1-dep-right
BBUP_621_B-7-3-1-arr-right,BBUP_621_B-7-3-1-dep-right,BBUP_621_B-408-1-1-arr-right,BBUP_621_B-408-1-1-dep-right
BHEI_631_B-7-2-1-arr-right,BHEI_631_B-7-2-1-dep-right,BHEI_631_B-408-1-1-arr-right,BHEI_631_B-408-1-1-dep-right
BHEI_631_B-7-2-1-arr-right,BHEI_631_B-7-2-1-dep-right,BHEI_631_B-7-1-1-arr-right,BHEI_631_B-7-1-1-dep-right
BHEI_631_B-7-2-1-arr-right,BHEI_631_B-7-2-1-dep-right,BHEI_631_B-7-3-1-arr-right,BHEI_631_B-7-3-1-dep-right
BHEI_631_B-408-1-1-arr-right,BHEI_631_B-408-1-1-dep-right,BHEI_631_B-7-1-1-arr-right,BHEI_631_B-7-1-1-dep-right
BHEI_631_B-408-1-1-arr-right,BHEI_631_B-408-1-1-dep-right,BHEI_631_B-7-3-1-arr-right,BHEI_631_B-7-3-1-dep-right
BHEI_631_B-7-1-1-arr-right,BHEI_631_B-7-1-1-dep-right,BHEI_631_B-7-3-1-arr-right,BHEI_631_B-7-3-1-dep-right
BHO_701_B-408-1-1-arr-right,BHO_701_B-408-1-1-dep-right,BHO_701_B-7-1-1-arr-right,BHO_701_B-7-1-1-dep-right
BHO_701_B-408-1-1-arr-right,BHO_701_B-408-1-1-dep-right,BHO_701_B-7-2-1-arr-right,BHO_701_B-7-2-1-dep-right
BHO_701_B-408-1-1-arr-right,BHO_701_B-408-1-1-dep-right,BHO_701_B-7-3-1-arr-right,BHO_701_B-7-3-1-dep-right
BHO_701_B-7-1-1-arr-right,BHO_701_B-7-1-1-dep-right,BHO_701_B-7-2-1-arr-right,BHO_701_B-7-2-1-dep-right
BHO_701_B-7-1-1-arr-right,BHO_701_B-7-1-1-dep-right,BHO_701_B-7-3-1-arr-right,BHO_701_B-7-3-1-dep-right
BHO_701_B-7-2-1-arr-right,BHO_701_B-7-2-1-dep-right,BHO_701_B-7-3-1-arr-right,BHO_701_B-7-3-1-dep-right
BHAL_711_B-408-1-1-arr-right,BHAL_711_B-408-1-1-dep-right,BHAL_711_B-8-2-1-arr-left,BHAL_711_B-8-2-1-dep-left
BHAL_711_B-408-1-1-arr-right,BHAL_711_B-408-1-1-dep-right,BHAL_711_B-7-1-1-arr-right,BHAL_711_B-7-1-1-dep-right
BHAL_711_B-408-1-1-arr-right,BHAL_711_B-408-1-1-dep-right,BHAL_711_B-7-2-1-arr-right,BHAL_711_B-7-2-1-dep-right
BHAL_711_B-408-1-1-arr-right,BHAL_711_B-408-1-1-dep-right,BHAL_711_B-8-3-1-arr-left,BHAL_711_B-8-3-1-dep-left
BHAL_711_B-408-1-1-arr-right,BHAL_711_B-408-1-1-dep-right,BHAL_711_B-7-3-1-arr-right,BHAL_711_B-7-3-1-dep-right
BHAL_711_B-408-1-1-arr-right,BHAL_711_B-408-1-1-dep-right,BHAL_711_B-408-1-2-arr-left,BHAL_711_B-408-1-2-dep-left
BHAL_711_B-408-1-1-arr-right,BHAL_711_B-408-1-1-dep-right,BHAL_711_B-8-1-1-arr-left,BHAL_711_B-8-1-1-dep-left
BHAL_711_B-8-2-1-arr-left,BHAL_711_B-8-2-1-dep-left,BHAL_711_B-7-1-1-arr-right,BHAL_711_B-7-1-1-dep-right
BHAL_711_B-8-2-1-arr-left,BHAL_711_B-8-2-1-dep-left,BHAL_711_B-7-2-1-arr-right,BHAL_711_B-7-2-1-dep-right
BHAL_711_B-8-2-1-arr-left,BHAL_711_B-8-2-1-dep-left,BHAL_711_B-8-3-1-arr-left,BHAL_711_B-8-3-1-dep-left
BHAL_711_B-8-2-1-arr-left,BHAL_711_B-8-2-1-dep-left,BHAL_711_B-7-3-1-arr-right,BHAL_711_B-7-3-1-dep-right
BHAL_711_B-8-2-1-arr-left,BHAL_711_B-8-2-1-dep-left,BHAL_711_B-408-1-2-arr-left,BHAL_711_B-408-1-2-dep-left
BHAL_711_B-8-2-1-arr-left,BHAL_711_B-8-2-1-dep-left,BHAL_711_B-8-1-1-arr-left,BHAL_711_B-8-1-1-dep-left
BHAL_711_B-7-1-1-arr-right,BHAL_711_B-7-1-1-dep-right,BHAL_711_B-7-2-1-arr-right,BHAL_711_B-7-2-1-dep-right
BHAL_711_B-7-1-1-arr-right,BHAL_711_B-7-1-1-dep-right,BHAL_711_B-8-3-1-arr-left,BHAL_711_B-8-3-1-dep-left
BHAL_711_B-7-1-1-arr-right,BHAL_711_B-7-1-1-dep-right,BHAL_711_B-7-3-1-arr-right,BHAL_711_B-7-3-1-dep-right
BHAL_711_B-7-1-1-arr-right,BHAL_711_B-7-1-1-dep-right,BHAL_711_B-408-1-2-arr-left,BHAL_711_B-408-1-2-dep-left
BHAL_711_B-7-1-1-arr-right,BHAL_711_B-7-1-1-dep-right,BHAL_711_B-8-1-1-arr-left,BHAL_711_B-8-1-1-dep-left
BHAL_711_B-7-2-1-arr-right,BHAL_711_B-7-2-1-dep-right,BHAL_711_B-8-3-1-arr-left,BHAL_711_B-8-3-1-dep-left
BHAL_711_B-7-2-1-arr-right,BHAL_711_B-7-2-1-dep-right,BHAL_711_B-7-3-1-arr-right,BHAL_711_B-7-3-1-dep-right
BHAL_711_B-7-2-1-arr-right,BHAL_711_B-7-2-1-dep-right,BHAL_711_B-408-1-2-arr-left,BHAL_711_B-408-1-2-dep-left
BHAL_711_B-7-2-1-arr-right,BHAL_711_B-7-2-1-dep-right,BHAL_711_B-8-1-1-arr-left,BHAL_711_B-8-1-1-dep-left
BHAL_711_B-8-3-1-arr-left,BHAL_711_B-8-3-1-dep-left,BHAL_711_B-7-3-1-arr-right,BHAL_711_B-7-3-1-dep-right
BHAL_711_B-8-3-1-arr-left,BHAL_711_B-8-3-1-dep-left,BHAL_711_B-408-1-2-arr-left,BHAL_711_B-408-1-2-dep-left
BHAL_711_B-8-3-1-arr-left,BHAL_711_B-8-3-1-dep-left,BHAL_711_B-8-1-1-arr-left,BHAL_711_B-8-1-1-dep-left
BHAL_711_B-7-3-1-arr-right,BHAL_711_B-7-3-1-dep-right,BHAL_711_B-408-1-2-arr-left,BHAL_711_B-408-1-2-dep-left
BHAL_711_B-7-3-1-arr-right,BHAL_711_B-7-3-1-dep-right,BHAL_711_B-8-1-1-arr-left,BHAL_711_B-8-1-1-dep-left
BHAL_711_B-408-1-2-arr-left,BHAL_711_B-408-1-2-dep-left,BHAL_711_B-8-1-1-arr-left,BHAL_711_B-8-1-1-dep-left
BWKRR_801_B-7-2-1-arr-right,BWKRR_801_B-7-2-1-dep-right,BWKRR_801_B-408-1-1-arr-right,BWKRR_801_B-408-1-1-dep-right
BWKRR_801_B-7-2-1-arr-right,BWKRR_801_B-7-2-1-dep-right,BWKRR_801_B-7-3-1-arr-right,BWKRR_801_B-7-3-1-dep-right
BWKRR_801_B-7-2-1-arr-right,BWKRR_801_B-7-2-1-dep-right,BWKRR_801_B-7-1-1-arr-right,BWKRR_801_B-7-1-1-dep-right
BWKRR_801_B-408-1-1-arr-right,BWKRR_801_B-408-1-1-dep-right,BWKRR_801_B-7-3-1-arr-right,BWKRR_801_B-7-3-1-dep-right
BWKRR_801_B-408-1-1-arr-right,BWKRR_801_B-408-1-1-dep-right,BWKRR_801_B-7-1-1-arr-right,BWKRR_801_B-7-1-1-dep-right
BWKRR_801_B-7-3-1-arr-right,BWKRR_801_B-7-3-1-dep-right,BWKRR_801_B-7-1-1-arr-right,BWKRR_801_B-7-1-1-dep-right
BMN_801_B-7-2-1-arr-right,BMN_801_B-7-2-1-dep-right,BMN_801_B-408-1-1-arr-right,BMN_801_B-408-1-1-dep-right
BMN_801_B-7-2-1-arr-right,BMN_801_B-7-2-1-dep-right,BMN_801_B-7-3-1-arr-right,BMN_801_B-7-3-1-dep-right
BMN_801_B-7-2-1-arr-right,BMN_801_B-7-2-1-dep-right,BMN_801_B-7-1-1-arr-right,BMN_801_B-7-1-1-dep-right
BMN_801_B-408-1-1-arr-right,BMN_801_B-408-1-1-dep-right,BMN_801_B-7-3-1-arr-right,BMN_801_B-7-3-1-dep-right
BMN_801_B-408-1-1-arr-right,BMN_801_B-408-1-1-dep-right,BMN_801_B-7-1-1-arr-right,BMN_801_B-7-1-1-dep-right
BMN_801_B-7-3-1-arr-right,BMN_801_B-7-3-1-dep-right,BMN_801_B-7-1-1-arr-right,BMN_801_B-7-1-1-dep-right
BWES_811_B-7-1-1-arr-right,BWES_811_B-7-1-1-dep-right,BWES_811_B-8-3-1-arr-left,BWES_811_B-8-3-1-dep-left
BWES_811_B-7-1-1-arr-right,BWES_811_B-7-1-1-dep-right,BWES_811_B-408-1-12-arr-right,BWES_811_B-408-1-12-dep-right
BWES_811_B-7-1-1-arr-right,BWES_811_B-7-1-1-dep-right,BWES_811_B-8-1-1-arr-left,BWES_811_B-8-1-1-dep-left
BWES_811_B-7-1-1-arr-right,BWES_811_B-7-1-1-dep-right,BWES_811_B-7-3-1-arr-right,BWES_811_B-7-3-1-dep-right
BWES_811_B-7-1-1-arr-right,BWES_811_B-7-1-1-dep-right,BWES_811_B-408-1-12-arr-right,BWES_811_B-408-1-12-dep-left
BWES_811_B-7-1-1-arr-right,BWES_811_B-7-1-1-dep-right,BWES_811_B-8-2-1-arr-left,BWES_811_B-8-2-1-dep-left
BWES_811_B-7-1-1-arr-right,BWES_811_B-7-1-1-dep-right,BWES_811_B-7-2-1-arr-right,BWES_811_B-7-2-1-dep-right
BWES_811_B-7-1-1-arr-right,BWES_811_B-7-1-1-dep-right,BWES_811_B-408-1-12-arr-left,BWES_811_B-408-1-12-dep-left
BWES_811_B-8-3-1-arr-left,BWES_811_B-8-3-1-dep-left,BWES_811_B-408-1-12-arr-right,BWES_811_B-408-1-12-dep-right
BWES_811_B-8-3-1-arr-left,BWES_811_B-8-3-1-dep-left,BWES_811_B-8-1-1-arr-left,BWES_811_B-8-1-1-dep-left
BWES_811_B-8-3-1-arr-left,BWES_811_B-8-3-1-dep-left,BWES_811_B-7-3-1-arr-right,BWES_811_B-7-3-1-dep-right
BWES_811_B-8-3-1-arr-left,BWES_811_B-8-3-1-dep-left,BWES_811_B-408-1-12-arr-right,BWES_811_B-408-1-12-dep-left
BWES_811_B-8-3-1-arr-left,BWES_811_B-8-3-1-dep-left,BWES_811_B-8-2-1-arr-left,BWES_811_B-8-2-1-dep-left
BWES_811_B-8-3-1-arr-left,BWES_811_B-8-3-1-dep-left,BWES_811_B-7-2-1-arr-right,BWES_811_B-7-2-1-dep-right
BWES_811_B-8-3-1-arr-left,BWES_811_B-8-3-1-dep-left,BWES_811_B-408-1-12-arr-left,BWES_811_B-408-1-12-dep-left
BWES_811_B-408-1-12-arr-right,BWES_811_B-408-1-12-dep-right,BWES_811_B-8-1-1-arr-left,BWES_811_B-8-1-1-dep-left
BWES_811_B-408-1-12-arr-right,BWES_811_B-408-1-12-dep-right,BWES_811_B-7-3-1-arr-right,BWES_811_B-7-3-1-dep-right
BWES_811_B-408-1-12-arr-right,BWES_811_B-408-1-12-dep-right,BWES_811_B-408-1-12-arr-right,BWES_811_B-408-1-12-dep-left
BWES_811_B-408-1-12-arr-right,BWES_811_B-408-1-12-dep-right,BWES_811_B-8-2-1-arr-left,BWES_811_B-8-2-1-dep-left
BWES_811_B-408-1-12-arr-right,BWES_811_B-408-1-12-dep-right,BWES_811_B-7-2-1-arr-right,BWES_811_B-7-2-1-dep-right
BWES_811_B-408-1-12-arr-right,BWES_811_B-408-1-12-dep-right,BWES_811_B-408-1-12-arr-left,BWES_811_B-408-1-12-dep-left
BWES_811_B-8-1-1-arr-left,BWES_811_B-8-1-1-dep-left,BWES_811_B-7-3-1-arr-right,BWES_811_B-7-3-1-dep-right
BWES_811_B-8-1-1-arr-left,BWES_811_B-8-1-1-dep-left,BWES_811_B-408-1-12-arr-right,BWES_811_B-408-1-12-dep-left
BWES_811_B-8-1-1-arr-left,BWES_811_B-8-1-1-dep-left,BWES_811_B-8-2-1-arr-left,BWES_811_B-8-2-1-dep-left
