alt_idx; sheaf_idx; s-t-tuple; weight; path
37; 9; ('BSAP_304_B-90-1-1-dep-right-out', 'BSAP_303_B-90-1-2-arr-right-in'); 11; [('BSAP_304_B-90-1-1-dep-right', 'BCHS_335_B-90-1-1-arr-right'), ('BCHS_335_B-90-1-1-arr-right', 'BCHS_335_B-90-1-1-dep-right'), ('BCHS_335_B-90-1-1-dep-right', 'BWKS_373_B-90-1-12-arr-left'), ('BWKS_373_B-90-1-12-arr-left', 'BWKS_373_B-90-1-12-dep-right'), ('BWKS_373_B-90-1-12-dep-right', 'BCHS_335_B-90-1-2-arr-right'), ('BCHS_335_B-90-1-2-arr-right', 'BCHS_335_B-90-1-2-dep-right'), ('BCHS_335_B-90-1-2-dep-right', 'BSAP_303_B-90-1-2-arr-right')]
38; 9; ('BSAP_304_B-90-1-1-dep-right-out', 'BSAP_303_B-90-1-2-arr-right-in'); 24; [('BSAP_304_B-90-1-1-dep-right', 'BCHS_335_B-90-1-1-arr-right'), ('BCHS_335_B-90-1-1-arr-right', 'BCHS_335_B-90-1-1-dep-right'), ('BCHS_335_B-90-1-1-dep-right', 'BWKS_373_B-90-1-12-arr-left'), ('BWKS_373_B-90-1-12-arr-left', 'BWKS_373_B-90-1-12-dep-right'), ('BWKS_373_B-90-1-12-dep-right', 'BCHS_337_B-90-1-2-arr-left'), ('BCHS_337_B-90-1-2-arr-left', 'BCHS_337_B-90-1-2-dep-left'), ('BCHS_337_B-90-1-2-dep-left', 'BSAP_303_B-90-1-2-arr-right')]
39; 9; ('BSAP_304_B-90-1-1-dep-right-out', 'BSAP_303_B-90-1-2-arr-right-in'); 11; [('BSAP_304_B-90-1-1-dep-right', 'BCHS_335_B-90-1-1-arr-right'), ('BCHS_335_B-90-1-1-arr-right', 'BCHS_335_B-90-1-1-dep-right'), ('BCHS_335_B-90-1-1-dep-right', 'BWKS_373_B-90-1-12-arr-left'), ('BWKS_373_B-90-1-12-arr-left', 'BWKS_373_B-90-1-12-dep-right'), ('BWKS_373_B-90-1-12-dep-right', 'BCHS_336_B-90-1-2-arr-right'), ('BCHS_336_B-90-1-2-arr-right', 'BCHS_336_B-90-1-2-dep-right'), ('BCHS_336_B-90-1-2-dep-right', 'BSAP_303_B-90-1-2-arr-right')]
40; 9; ('BSAP_304_B-90-1-1-dep-right-out', 'BSAP_303_B-90-1-2-arr-right-in'); 25; [('BSAP_304_B-90-1-1-dep-right', 'BCHS_335_B-90-1-1-arr-right'), ('BCHS_335_B-90-1-1-arr-right', 'BCHS_335_B-90-1-1-dep-right'), ('BCHS_335_B-90-1-1-dep-right', 'BWKS_373_B-90-1-12-arr-left'), ('BWKS_373_B-90-1-12-arr-left', 'BWKS_373_B-90-1-12-dep-right'), ('BWKS_373_B-90-1-12-dep-right', 'BWKS_365_A-90-1-12-arr-left'), ('BWKS_365_A-90-1-12-arr-left', 'BWKS_365_A-90-1-12-dep-right'), ('BWKS_365_A-90-1-12-dep-right', 'BWKS_372_B-90-1-12-arr-right'), ('BWKS_372_B-90-1-12-arr-right', 'BWKS_372_B-90-1-12-dep-left'), ('BWKS_372_B-90-1-12-dep-left', 'BCHS_337_B-90-1-2-arr-left'), ('BCHS_337_B-90-1-2-arr-left', 'BCHS_337_B-90-1-2-dep-left'), ('BCHS_337_B-90-1-2-dep-left', 'BSAP_303_B-90-1-2-arr-right')]
41; 9; ('BSAP_304_B-90-1-1-dep-right-out', 'BSAP_303_B-90-1-2-arr-right-in'); 22; [('BSAP_304_B-90-1-1-dep-right', 'BCHS_335_B-90-1-1-arr-right'), ('BCHS_335_B-90-1-1-arr-right', 'BCHS_335_B-90-1-1-dep-right'), ('BCHS_335_B-90-1-1-dep-right', 'BWKS_373_B-90-1-12-arr-left'), ('BWKS_373_B-90-1-12-arr-left', 'BWKS_373_B-90-1-12-dep-right'), ('BWKS_373_B-90-1-12-dep-right', 'BWKS_365_A-90-1-12-arr-left'), ('BWKS_365_A-90-1-12-arr-left', 'BWKS_365_A-90-1-12-dep-right'), ('BWKS_365_A-90-1-12-dep-right', 'BWKS_372_B-90-1-12-arr-right'), ('BWKS_372_B-90-1-12-arr-right', 'BWKS_372_B-90-1-12-dep-left'), ('BWKS_372_B-90-1-12-dep-left', 'BCHS_336_B-90-1-2-arr-right'), ('BCHS_336_B-90-1-2-arr-right', 'BCHS_336_B-90-1-2-dep-right'), ('BCHS_336_B-90-1-2-dep-right', 'BSAP_303_B-90-1-2-arr-right')]
42; 9; ('BSAP_304_B-90-1-1-dep-right-out', 'BSAP_303_B-90-1-2-arr-right-in'); 25; [('BSAP_304_B-90-1-1-dep-right', 'BCHS_335_B-90-1-1-arr-right'), ('BCHS_335_B-90-1-1-arr-right', 'BCHS_335_B-90-1-1-dep-right'), ('BCHS_335_B-90-1-1-dep-right', 'BWKS_373_B-90-1-12-arr-left'), ('BWKS_373_B-90-1-12-arr-left', 'BWKS_373_B-90-1-12-dep-right'), ('BWKS_373_B-90-1-12-dep-right', 'BWKS_365_A-90-1-12-arr-left'), ('BWKS_365_A-90-1-12-arr-left', 'BWKS_365_A-90-1-12-dep-right'), ('BWKS_365_A-90-1-12-dep-right', 'BWKS_372_B-90-1-12-arr-right'), ('BWKS_372_B-90-1-12-arr-right', 'BWKS_372_B-90-1-12-dep-left'), ('BWKS_372_B-90-1-12-dep-left', 'BCHS_338_B-90-1-2-arr-left'), ('BCHS_338_B-90-1-2-arr-left', 'BCHS_338_B-90-1-2-dep-left'), ('BCHS_338_B-90-1-2-dep-left', 'BSAP_303_B-90-1-2-arr-right')]
43; 9; ('BSAP_304_B-90-1-1-dep-right-out', 'BSAP_303_B-90-1-2-arr-right-in'); 11; [('BSAP_304_B-90-1-1-dep-right', 'BCHS_335_B-90-1-1-arr-right'), ('BCHS_335_B-90-1-1-arr-right', 'BCHS_335_B-90-1-1-dep-right'), ('BCHS_335_B-90-1-1-dep-right', 'BWKS_374_B-90-1-12-arr-left'), ('BWKS_374_B-90-1-12-arr-left', 'BWKS_374_B-90-1-12-dep-right'), ('BWKS_374_B-90-1-12-dep-right', 'BCHS_335_B-90-1-2-arr-right'), ('BCHS_335_B-90-1-2-arr-right', 'BCHS_335_B-90-1-2-dep-right'), ('BCHS_335_B-90-1-2-dep-right', 'BSAP_303_B-90-1-2-arr-right')]
44; 9; ('BSAP_304_B-90-1-1-dep-right-out', 'BSAP_303_B-90-1-2-arr-right-in'); 24; [('BSAP_304_B-90-1-1-dep-right', 'BCHS_335_B-90-1-1-arr-right'), ('BCHS_335_B-90-1-1-arr-right', 'BCHS_335_B-90-1-1-dep-right'), ('BCHS_335_B-90-1-1-dep-right', 'BWKS_374_B-90-1-12-arr-left'), ('BWKS_374_B-90-1-12-arr-left', 'BWKS_374_B-90-1-12-dep-right'), ('BWKS_374_B-90-1-12-dep-right', 'BCHS_337_B-90-1-2-arr-left'), ('BCHS_337_B-90-1-2-arr-left', 'BCHS_337_B-90-1-2-dep-left'), ('BCHS_337_B-90-1-2-dep-left', 'BSAP_303_B-90-1-2-arr-right')]
45; 9; ('BSAP_304_B-90-1-1-dep-right-out', 'BSAP_303_B-90-1-2-arr-right-in'); 11; [('BSAP_304_B-90-1-1-dep-right', 'BCHS_335_B-90-1-1-arr-right'), ('BCHS_335_B-90-1-1-arr-right', 'BCHS_335_B-90-1-1-dep-right'), ('BCHS_335_B-90-1-1-dep-right', 'BWKS_374_B-90-1-12-arr-left'), ('BWKS_374_B-90-1-12-arr-left', 'BWKS_374_B-90-1-12-dep-right'), ('BWKS_374_B-90-1-12-dep-right', 'BCHS_336_B-90-1-2-arr-right'), ('BCHS_336_B-90-1-2-arr-right', 'BCHS_336_B-90-1-2-dep-right'), ('BCHS_336_B-90-1-2-dep-right', 'BSAP_303_B-90-1-2-arr-right')]
46; 9; ('BSAP_304_B-90-1-1-dep-right-out', 'BSAP_303_B-90-1-2-arr-right-in'); 11; [('BSAP_304_B-90-1-1-dep-right', 'BCHS_337_B-90-1-1-arr-right'), ('BCHS_337_B-90-1-1-arr-right', 'BCHS_337_B-90-1-1-dep-right'), ('BCHS_337_B-90-1-1-dep-right', 'BWKS_373_B-90-1-12-arr-left'), ('BWKS_373_B-90-1-12-arr-left', 'BWKS_373_B-90-1-12-dep-right'), ('BWKS_373_B-90-1-12-dep-right', 'BCHS_335_B-90-1-2-arr-right'), ('BCHS_335_B-90-1-2-arr-right', 'BCHS_335_B-90-1-2-dep-right'), ('BCHS_335_B-90-1-2-dep-right', 'BSAP_303_B-90-1-2-arr-right')]
47; 9; ('BSAP_304_B-90-1-1-dep-right-out', 'BSAP_303_B-90-1-2-arr-right-in'); 24; [('BSAP_304_B-90-1-1-dep-right', 'BCHS_337_B-90-1-1-arr-right'), ('BCHS_337_B-90-1-1-arr-right', 'BCHS_337_B-90-1-1-dep-right'), ('BCHS_337_B-90-1-1-dep-right', 'BWKS_373_B-90-1-12-arr-left'), ('BWKS_373_B-90-1-12-arr-left', 'BWKS_373_B-90-1-12-dep-right'), ('BWKS_373_B-90-1-12-dep-right', 'BCHS_337_B-90-1-2-arr-left'), ('BCHS_337_B-90-1-2-arr-left', 'BCHS_337_B-90-1-2-dep-left'), ('BCHS_337_B-90-1-2-dep-left', 'BSAP_303_B-90-1-2-arr-right')]
48; 9; ('BSAP_304_B-90-1-1-dep-right-out', 'BSAP_303_B-90-1-2-arr-right-in'); 11; [('BSAP_304_B-90-1-1-dep-right', 'BCHS_337_B-90-1-1-arr-right'), ('BCHS_337_B-90-1-1-arr-right', 'BCHS_337_B-90-1-1-dep-right'), ('BCHS_337_B-90-1-1-dep-right', 'BWKS_373_B-90-1-12-arr-left'), ('BWKS_373_B-90-1-12-arr-left', 'BWKS_373_B-90-1-12-dep-right'), ('BWKS_373_B-90-1-12-dep-right', 'BCHS_336_B-90-1-2-arr-right'), ('BCHS_336_B-90-1-2-arr-right', 'BCHS_336_B-90-1-2-dep-right'), ('BCHS_336_B-90-1-2-dep-right', 'BSAP_303_B-90-1-2-arr-right')]
49; 9; ('BSAP_304_B-90-1-1-dep-right-out', 'BSAP_303_B-90-1-2-arr-right-in'); 25; [('BSAP_304_B-90-1-1-dep-right', 'BCHS_337_B-90-1-1-arr-right'), ('BCHS_337_B-90-1-1-arr-right', 'BCHS_337_B-90-1-1-dep-right'), ('BCHS_337_B-90-1-1-dep-right', 'BWKS_373_B-90-1-12-arr-left'), ('BWKS_373_B-90-1-12-arr-left', 'BWKS_373_B-90-1-12-dep-right'), ('BWKS_373_B-90-1-12-dep-right', 'BWKS_365_A-90-1-12-arr-left'), ('BWKS_365_A-90-1-12-arr-left', 'BWKS_365_A-90-1-12-dep-right'), ('BWKS_365_A-90-1-12-dep-right', 'BWKS_372_B-90-1-12-arr-right'), ('BWKS_372_B-90-1-12-arr-right', 'BWKS_372_B-90-1-12-dep-left'), ('BWKS_372_B-90-1-12-dep-left', 'BCHS_337_B-90-1-2-arr-left'), ('BCHS_337_B-90-1-2-arr-left', 'BCHS_337_B-90-1-2-dep-left'), ('BCHS_337_B-90-1-2-dep-left', 'BSAP_303_B-90-1-2-arr-right')]
50; 9; ('BSAP_304_B-90-1-1-dep-right-out', 'BSAP_303_B-90-1-2-arr-right-in'); 22; [('BSAP_304_B-90-1-1-dep-right', 'BCHS_337_B-90-1-1-arr-right'), ('BCHS_337_B-90-1-1-arr-right', 'BCHS_337_B-90-1-1-dep-right'), ('BCHS_337_B-90-1-1-dep-right', 'BWKS_373_B-90-1-12-arr-left'), ('BWKS_373_B-90-1-12-arr-left', 'BWKS_373_B-90-1-12-dep-right'), ('BWKS_373_B-90-1-12-dep-right', 'BWKS_365_A-90-1-12-arr-left'), ('BWKS_365_A-90-1-12-arr-left', 'BWKS_365_A-90-1-12-dep-right'), ('BWKS_365_A-90-1-12-dep-right', 'BWKS_372_B-90-1-12-arr-right'), ('BWKS_372_B-90-1-12-arr-right', 'BWKS_372_B-90-1-12-dep-left'), ('BWKS_372_B-90-1-12-dep-left', 'BCHS_336_B-90-1-2-arr-right'), ('BCHS_336_B-90-1-2-arr-right', 'BCHS_336_B-90-1-2-dep-right'), ('BCHS_336_B-90-1-2-dep-right', 'BSAP_303_B-90-1-2-arr-right')]
51; 9; ('BSAP_304_B-90-1-1-dep-right-out', 'BSAP_303_B-90-1-2-arr-right-in'); 25; [('BSAP_304_B-90-1-1-dep-right', 'BCHS_337_B-90-1-1-arr-right'), ('BCHS_337_B-90-1-1-arr-right', 'BCHS_337_B-90-1-1-dep-right'), ('BCHS_337_B-90-1-1-dep-right', 'BWKS_373_B-90-1-12-arr-left'), ('BWKS_373_B-90-1-12-arr-left', 'BWKS_373_B-90-1-12-dep-right'), ('BWKS_373_B-90-1-12-dep-right', 'BWKS_365_A-90-1-12-arr-left'), ('BWKS_365_A-90-1-12-arr-left', 'BWKS_365_A-90-1-12-dep-right'), ('BWKS_365_A-90-1-12-dep-right', 'BWKS_372_B-90-1-12-arr-right'), ('BWKS_372_B-90-1-12-arr-right', 'BWKS_372_B-90-1-12-dep-left'), ('BWKS_372_B-90-1-12-dep-left', 'BCHS_338_B-90-1-2-arr-left'), ('BCHS_338_B-90-1-2-arr-left', 'BCHS_338_B-90-1-2-dep-left'), ('BCHS_338_B-90-1-2-dep-left', 'BSAP_303_B-90-1-2-arr-right')]
52; 9; ('BSAP_304_B-90-1-1-dep-right-out', 'BSAP_303_B-90-1-2-arr-right-in'); 14; [('BSAP_304_B-90-1-1-dep-right', 'BCHS_337_B-90-1-1-arr-right'), ('BCHS_337_B-90-1-1-arr-right', 'BCHS_337_B-90-1-1-dep-right'), ('BCHS_337_B-90-1-1-dep-right', 'BWKS_372_B-90-1-12-arr-right'), ('BWKS_372_B-90-1-12-arr-right', 'BWKS_372_B-90-1-12-dep-left'), ('BWKS_372_B-90-1-12-dep-left', 'BCHS_337_B-90-1-2-arr-left'), ('BCHS_337_B-90-1-2-arr-left', 'BCHS_337_B-90-1-2-dep-left'), ('BCHS_337_B-90-1-2-dep-left', 'BSAP_303_B-90-1-2-arr-right')]
53; 9; ('BSAP_304_B-90-1-1-dep-right-out', 'BSAP_303_B-90-1-2-arr-right-in'); 11; [('BSAP_304_B-90-1-1-dep-right', 'BCHS_337_B-90-1-1-arr-right'), ('BCHS_337_B-90-1-1-arr-right', 'BCHS_337_B-90-1-1-dep-right'), ('BCHS_337_B-90-1-1-dep-right', 'BWKS_372_B-90-1-12-arr-right'), ('BWKS_372_B-90-1-12-arr-right', 'BWKS_372_B-90-1-12-dep-left'), ('BWKS_372_B-90-1-12-dep-left', 'BCHS_336_B-90-1-2-arr-right'), ('BCHS_336_B-90-1-2-arr-right', 'BCHS_336_B-90-1-2-dep-right'), ('BCHS_336_B-90-1-2-dep-right', 'BSAP_303_B-90-1-2-arr-right')]
54; 9; ('BSAP_304_B-90-1-1-dep-right-out', 'BSAP_303_B-90-1-2-arr-right-in'); 14; [('BSAP_304_B-90-1-1-dep-right', 'BCHS_337_B-90-1-1-arr-right'), ('BCHS_337_B-90-1-1-arr-right', 'BCHS_337_B-90-1-1-dep-right'), ('BCHS_337_B-90-1-1-dep-right', 'BWKS_372_B-90-1-12-arr-right'), ('BWKS_372_B-90-1-12-arr-right', 'BWKS_372_B-90-1-12-dep-left'), ('BWKS_372_B-90-1-12-dep-left', 'BCHS_338_B-90-1-2-arr-left'), ('BCHS_338_B-90-1-2-arr-left', 'BCHS_338_B-90-1-2-dep-left'), ('BCHS_338_B-90-1-2-dep-left', 'BSAP_303_B-90-1-2-arr-right')]
55; 9; ('BSAP_304_B-90-1-1-dep-right-out', 'BSAP_303_B-90-1-2-arr-right-in'); 12; [('BSAP_304_B-90-1-1-dep-right', 'BCHS_337_B-90-1-1-arr-right'), ('BCHS_337_B-90-1-1-arr-right', 'BCHS_337_B-90-1-1-dep-right'), ('BCHS_337_B-90-1-1-dep-right', 'BWKS_372_B-90-1-12-arr-right'), ('BWKS_372_B-90-1-12-arr-right', 'BWKS_372_B-90-1-12-dep-left'), ('BWKS_372_B-90-1-12-dep-left', 'BWKS_365_A-90-1-12-arr-left'), ('BWKS_365_A-90-1-12-arr-left', 'BWKS_365_A-90-1-12-dep-right'), ('BWKS_365_A-90-1-12-dep-right', 'BWKS_373_B-90-1-12-arr-left'), ('BWKS_373_B-90-1-12-arr-left', 'BWKS_373_B-90-1-12-dep-right'), ('BWKS_373_B-90-1-12-dep-right', 'BCHS_335_B-90-1-2-arr-right'), ('BCHS_335_B-90-1-2-arr-right', 'BCHS_335_B-90-1-2-dep-right'), ('BCHS_335_B-90-1-2-dep-right', 'BSAP_303_B-90-1-2-arr-right')]
56; 9; ('BSAP_304_B-90-1-1-dep-right-out', 'BSAP_303_B-90-1-2-arr-right-in'); 25; [('BSAP_304_B-90-1-1-dep-right', 'BCHS_337_B-90-1-1-arr-right'), ('BCHS_337_B-90-1-1-arr-right', 'BCHS_337_B-90-1-1-dep-right'), ('BCHS_337_B-90-1-1-dep-right', 'BWKS_372_B-90-1-12-arr-right'), ('BWKS_372_B-90-1-12-arr-right', 'BWKS_372_B-90-1-12-dep-left'), ('BWKS_372_B-90-1-12-dep-left', 'BWKS_365_A-90-1-12-arr-left'), ('BWKS_365_A-90-1-12-arr-left', 'BWKS_365_A-90-1-12-dep-right'), ('BWKS_365_A-90-1-12-dep-right', 'BWKS_373_B-90-1-12-arr-left'), ('BWKS_373_B-90-1-12-arr-left', 'BWKS_373_B-90-1-12-dep-right'), ('BWKS_373_B-90-1-12-dep-right', 'BCHS_337_B-90-1-2-arr-left'), ('BCHS_337_B-90-1-2-arr-left', 'BCHS_337_B-90-1-2-dep-left'), ('BCHS_337_B-90-1-2-dep-left', 'BSAP_303_B-90-1-2-arr-right')]
57; 9; ('BSAP_304_B-90-1-1-dep-right-out', 'BSAP_303_B-90-1-2-arr-right-in'); 12; [('BSAP_304_B-90-1-1-dep-right', 'BCHS_337_B-90-1-1-arr-right'), ('BCHS_337_B-90-1-1-arr-right', 'BCHS_337_B-90-1-1-dep-right'), ('BCHS_337_B-90-1-1-dep-right', 'BWKS_372_B-90-1-12-arr-right'), ('BWKS_372_B-90-1-12-arr-right', 'BWKS_372_B-90-1-12-dep-left'), ('BWKS_372_B-90-1-12-dep-left', 'BWKS_365_A-90-1-12-arr-left'), ('BWKS_365_A-90-1-12-arr-left', 'BWKS_365_A-90-1-12-dep-right'), ('BWKS_365_A-90-1-12-dep-right', 'BWKS_373_B-90-1-12-arr-left'), ('BWKS_373_B-90-1-12-arr-left', 'BWKS_373_B-90-1-12-dep-right'), ('BWKS_373_B-90-1-12-dep-right', 'BCHS_336_B-90-1-2-arr-right'), ('BCHS_336_B-90-1-2-arr-right', 'BCHS_336_B-90-1-2-dep-right'), ('BCHS_336_B-90-1-2-dep-right', 'BSAP_303_B-90-1-2-arr-right')]
58; 9; ('BSAP_304_B-90-1-1-dep-right-out', 'BSAP_303_B-90-1-2-arr-right-in'); 14; [('BSAP_304_B-90-1-1-dep-right', 'BCHS_337_B-90-1-1-arr-right'), ('BCHS_337_B-90-1-1-arr-right', 'BCHS_337_B-90-1-1-dep-right'), ('BCHS_337_B-90-1-1-dep-right', 'BWKS_371_B-90-1-12-arr-right'), ('BWKS_371_B-90-1-12-arr-right', 'BWKS_371_B-90-1-12-dep-left'), ('BWKS_371_B-90-1-12-dep-left', 'BCHS_337_B-90-1-2-arr-left'), ('BCHS_337_B-90-1-2-arr-left', 'BCHS_337_B-90-1-2-dep-left'), ('BCHS_337_B-90-1-2-dep-left', 'BSAP_303_B-90-1-2-arr-right')]
59; 9; ('BSAP_304_B-90-1-1-dep-right-out', 'BSAP_303_B-90-1-2-arr-right-in'); 11; [('BSAP_304_B-90-1-1-dep-right', 'BCHS_337_B-90-1-1-arr-right'), ('BCHS_337_B-90-1-1-arr-right', 'BCHS_337_B-90-1-1-dep-right'), ('BCHS_337_B-90-1-1-dep-right', 'BWKS_371_B-90-1-12-arr-right'), ('BWKS_371_B-90-1-12-arr-right', 'BWKS_371_B-90-1-12-dep-left'), ('BWKS_371_B-90-1-12-dep-left', 'BCHS_336_B-90-1-2-arr-right'), ('BCHS_336_B-90-1-2-arr-right', 'BCHS_336_B-90-1-2-dep-right'), ('BCHS_336_B-90-1-2-dep-right', 'BSAP_303_B-90-1-2-arr-right')]
60; 9; ('BSAP_304_B-90-1-1-dep-right-out', 'BSAP_303_B-90-1-2-arr-right-in'); 14; [('BSAP_304_B-90-1-1-dep-right', 'BCHS_337_B-90-1-1-arr-right'), ('BCHS_337_B-90-1-1-arr-right', 'BCHS_337_B-90-1-1-dep-right'), ('BCHS_337_B-90-1-1-dep-right', 'BWKS_371_B-90-1-12-arr-right'), ('BWKS_371_B-90-1-12-arr-right', 'BWKS_371_B-90-1-12-dep-left'), ('BWKS_371_B-90-1-12-dep-left', 'BCHS_338_B-90-1-2-arr-left'), ('BCHS_338_B-90-1-2-arr-left', 'BCHS_338_B-90-1-2-dep-left'), ('BCHS_338_B-90-1-2-dep-left', 'BSAP_303_B-90-1-2-arr-right')]
61; 9; ('BSAP_304_B-90-1-1-dep-right-out', 'BSAP_303_B-90-1-2-arr-right-in'); 11; [('BSAP_304_B-90-1-1-dep-right', 'BCHS_337_B-90-1-1-arr-right'), ('BCHS_337_B-90-1-1-arr-right', 'BCHS_337_B-90-1-1-dep-right'), ('BCHS_337_B-90-1-1-dep-right', 'BWKS_374_B-90-1-12-arr-left'), ('BWKS_374_B-90-1-12-arr-left', 'BWKS_374_B-90-1-12-dep-right'), ('BWKS_374_B-90-1-12-dep-right', 'BCHS_335_B-90-1-2-arr-right'), ('BCHS_335_B-90-1-2-arr-right', 'BCHS_335_B-90-1-2-dep-right'), ('BCHS_335_B-90-1-2-dep-right', 'BSAP_303_B-90-1-2-arr-right')]
62; 9; ('BSAP_304_B-90-1-1-dep-right-out', 'BSAP_303_B-90-1-2-arr-right-in'); 24; [('BSAP_304_B-90-1-1-dep-right', 'BCHS_337_B-90-1-1-arr-right'), ('BCHS_337_B-90-1-1-arr-right', 'BCHS_337_B-90-1-1-dep-right'), ('BCHS_337_B-90-1-1-dep-right', 'BWKS_374_B-90-1-12-arr-left'), ('BWKS_374_B-90-1-12-arr-left', 'BWKS_374_B-90-1-12-dep-right'), ('BWKS_374_B-90-1-12-dep-right', 'BCHS_337_B-90-1-2-arr-left'), ('BCHS_337_B-90-1-2-arr-left', 'BCHS_337_B-90-1-2-dep-left'), ('BCHS_337_B-90-1-2-dep-left', 'BSAP_303_B-90-1-2-arr-right')]
63; 9; ('BSAP_304_B-90-1-1-dep-right-out', 'BSAP_303_B-90-1-2-arr-right-in'); 11; [('BSAP_304_B-90-1-1-dep-right', 'BCHS_337_B-90-1-1-arr-right'), ('BCHS_337_B-90-1-1-arr-right', 'BCHS_337_B-90-1-1-dep-right'), ('BCHS_337_B-90-1-1-dep-right', 'BWKS_374_B-90-1-12-arr-left'), ('BWKS_374_B-90-1-12-arr-left', 'BWKS_374_B-90-1-12-dep-right'), ('BWKS_374_B-90-1-12-dep-right', 'BCHS_336_B-90-1-2-arr-right'), ('BCHS_336_B-90-1-2-arr-right', 'BCHS_336_B-90-1-2-dep-right'), ('BCHS_336_B-90-1-2-dep-right', 'BSAP_303_B-90-1-2-arr-right')]
64; 9; ('BSAP_304_B-90-1-1-dep-right-out', 'BSAP_303_B-90-1-2-arr-right-in'); 14; [('BSAP_304_B-90-1-1-dep-right', 'BCHS_336_B-90-1-1-arr-left'), ('BCHS_336_B-90-1-1-arr-left', 'BCHS_336_B-90-1-1-dep-left'), ('BCHS_336_B-90-1-1-dep-left', 'BWKS_373_B-90-1-12-arr-left'), ('BWKS_373_B-90-1-12-arr-left', 'BWKS_373_B-90-1-12-dep-right'), ('BWKS_373_B-90-1-12-dep-right', 'BCHS_335_B-90-1-2-arr-right'), ('BCHS_335_B-90-1-2-arr-right', 'BCHS_335_B-90-1-2-dep-right'), ('BCHS_335_B-90-1-2-dep-right', 'BSAP_303_B-90-1-2-arr-right')]
65; 9; ('BSAP_304_B-90-1-1-dep-right-out', 'BSAP_303_B-90-1-2-arr-right-in'); 27; [('BSAP_304_B-90-1-1-dep-right', 'BCHS_336_B-90-1-1-arr-left'), ('BCHS_336_B-90-1-1-arr-left', 'BCHS_336_B-90-1-1-dep-left'), ('BCHS_336_B-90-1-1-dep-left', 'BWKS_373_B-90-1-12-arr-left'), ('BWKS_373_B-90-1-12-arr-left', 'BWKS_373_B-90-1-12-dep-right'), ('BWKS_373_B-90-1-12-dep-right', 'BCHS_337_B-90-1-2-arr-left'), ('BCHS_337_B-90-1-2-arr-left', 'BCHS_337_B-90-1-2-dep-left'), ('BCHS_337_B-90-1-2-dep-left', 'BSAP_303_B-90-1-2-arr-right')]
66; 9; ('BSAP_304_B-90-1-1-dep-right-out', 'BSAP_303_B-90-1-2-arr-right-in'); 14; [('BSAP_304_B-90-1-1-dep-right', 'BCHS_336_B-90-1-1-arr-left'), ('BCHS_336_B-90-1-1-arr-left', 'BCHS_336_B-90-1-1-dep-left'), ('BCHS_336_B-90-1-1-dep-left', 'BWKS_373_B-90-1-12-arr-left'), ('BWKS_373_B-90-1-12-arr-left', 'BWKS_373_B-90-1-12-dep-right'), ('BWKS_373_B-90-1-12-dep-right', 'BCHS_336_B-90-1-2-arr-right'), ('BCHS_336_B-90-1-2-arr-right', 'BCHS_336_B-90-1-2-dep-right'), ('BCHS_336_B-90-1-2-dep-right', 'BSAP_303_B-90-1-2-arr-right')]
67; 9; ('BSAP_304_B-90-1-1-dep-right-out', 'BSAP_303_B-90-1-2-arr-right-in'); 28; [('BSAP_304_B-90-1-1-dep-right', 'BCHS_336_B-90-1-1-arr-left'), ('BCHS_336_B-90-1-1-arr-left', 'BCHS_336_B-90-1-1-dep-left'), ('BCHS_336_B-90-1-1-dep-left', 'BWKS_373_B-90-1-12-arr-left'), ('BWKS_373_B-90-1-12-arr-left', 'BWKS_373_B-90-1-12-dep-right'), ('BWKS_373_B-90-1-12-dep-right', 'BWKS_365_A-90-1-12-arr-left'), ('BWKS_365_A-90-1-12-arr-left', 'BWKS_365_A-90-1-12-dep-right'), ('BWKS_365_A-90-1-12-dep-right', 'BWKS_372_B-90-1-12-arr-right'), ('BWKS_372_B-90-1-12-arr-right', 'BWKS_372_B-90-1-12-dep-left'), ('BWKS_372_B-90-1-12-dep-left', 'BCHS_337_B-90-1-2-arr-left'), ('BCHS_337_B-90-1-2-arr-left', 'BCHS_337_B-90-1-2-dep-left'), ('BCHS_337_B-90-1-2-dep-left', 'BSAP_303_B-90-1-2-arr-right')]
68; 9; ('BSAP_304_B-90-1-1-dep-right-out', 'BSAP_303_B-90-1-2-arr-right-in'); 25; [('BSAP_304_B-90-1-1-dep-right', 'BCHS_336_B-90-1-1-arr-left'), ('BCHS_336_B-90-1-1-arr-left', 'BCHS_336_B-90-1-1-dep-left'), ('BCHS_336_B-90-1-1-dep-left', 'BWKS_373_B-90-1-12-arr-left'), ('BWKS_373_B-90-1-12-arr-left', 'BWKS_373_B-90-1-12-dep-right'), ('BWKS_373_B-90-1-12-dep-right', 'BWKS_365_A-90-1-12-arr-left'), ('BWKS_365_A-90-1-12-arr-left', 'BWKS_365_A-90-1-12-dep-right'), ('BWKS_365_A-90-1-12-dep-right', 'BWKS_372_B-90-1-12-arr-right'), ('BWKS_372_B-90-1-12-arr-right', 'BWKS_372_B-90-1-12-dep-left'), ('BWKS_372_B-90-1-12-dep-left', 'BCHS_336_B-90-1-2-arr-right'), ('BCHS_336_B-90-1-2-arr-right', 'BCHS_336_B-90-1-2-dep-right'), ('BCHS_336_B-90-1-2-dep-right', 'BSAP_303_B-90-1-2-arr-right')]
